Date,EnergyProduction,CarbonFootprint,SystemEfficiency,MaintenanceCosts,ProductionSource,CustomerFeedback,Temperature,Humidity,Demand,OutageDuration,OutageReason
2022-09-07 11:46:36,4706.49,472.87,86.85,1166.47,Wind,Negative,7.82,61.3,895.34,7.97,Weather
2024-05-18 11:46:36,9475.81,373.94,87.54,4008.0,Natural Gas,Neutral,5.32,25.87,632.5,8.04,Weather
2024-01-14 11:46:36,6984.43,412.79,89.57,1155.7,Wind,Positive,16.71,30.71,559.8,14.69,Unknown
2022-10-02 11:46:36,7100.25,393.91,88.46,3288.56,Wind,Positive,26.91,46.19,815.97,22.39,Equipment Failure
2023-08-19 11:46:36,2158.16,168.15,91.6,3397.05,Wind,Negative,2.37,45.24,505.5,11.7,Unknown
2023-04-14 11:46:36,5022.83,315.03,83.83,1556.22,Natural Gas,Negative,18.0,46.12,681.82,12.17,Weather
2023-04-02 11:46:36,5211.97,382.64,91.09,1135.61,Hydro,Neutral,22.81,72.05,895.18,10.36,Equipment Failure
2023-08-18 11:46:36,3685.93,244.6,92.71,2320.08,Hydro,Neutral,34.24,42.3,818.0,17.62,Equipment Failure
2023-07-07 11:46:36,9067.86,494.63,93.75,3841.97,Wind,Positive,36.87,79.21,794.44,10.08,Maintenance
2024-02-25 11:46:36,9090.8,459.31,93.66,1868.22,Natural Gas,Positive,29.29,43.7,650.78,9.35,Maintenance
2022-07-15 11:46:36,1515.7,189.29,80.39,3883.55,Solar,Neutral,38.25,47.66,557.81,23.35,Equipment Failure
2023-09-26 11:46:36,1977.7,400.77,91.15,4652.42,Wind,Negative,11.33,63.31,956.8,17.85,Unknown
2023-09-11 11:46:36,2303.3,281.47,87.55,4062.49,Coal,Negative,35.95,28.41,819.15,16.47,Unknown
2023-04-26 11:46:36,3600.57,366.33,86.3,3717.16,Solar,Positive,0.53,33.51,618.28,10.18,Unknown
2022-10-23 11:46:36,3616.59,380.39,83.74,2164.54,Natural Gas,Negative,8.13,53.33,970.24,16.76,Maintenance
2022-06-14 11:46:36,3475.45,310.18,90.29,2863.72,Solar,Neutral,0.46,58.83,907.32,21.71,Unknown
2023-08-18 11:46:36,2740.22,327.46,85.09,3457.65,Coal,Negative,10.49,53.73,519.54,13.74,Equipment Failure
2023-03-14 11:46:36,9992.27,397.79,85.44,3125.8,Natural Gas,Positive,17.08,55.32,661.48,7.94,Weather
2023-07-28 11:46:36,5053.67,334.38,84.23,2601.86,Hydro,Positive,28.51,49.57,631.36,1.9,Unknown
2024-01-22 11:46:36,4401.72,359.36,83.92,4770.45,Coal,Positive,22.39,37.92,940.72,23.14,Weather
2024-01-01 11:46:36,8211.97,143.63,90.2,4962.4,Hydro,Neutral,6.77,51.78,569.07,12.09,Weather
2022-12-12 11:46:36,1642.44,342.94,82.08,1790.1,Wind,Neutral,27.79,66.76,522.2,21.16,Maintenance
2022-06-17 11:46:36,8084.48,235.42,88.84,3646.54,Wind,Negative,30.73,47.43,979.43,2.65,Maintenance
2022-11-12 11:46:36,2799.86,292.48,80.1,1139.82,Hydro,Negative,4.95,43.96,799.97,1.46,Maintenance
2022-07-08 11:46:36,1703.93,381.92,87.92,1160.6,Hydro,Positive,17.88,70.77,660.85,21.71,Maintenance
2023-09-15 11:46:36,4587.89,138.0,94.15,1911.17,Coal,Neutral,39.02,71.16,905.24,11.03,Weather
2023-09-04 11:46:36,4801.89,432.6,94.41,3454.68,Wind,Positive,17.26,55.81,991.68,21.68,Weather
2022-06-23 11:46:36,8193.67,125.52,90.83,2085.65,Coal,Negative,37.3,21.07,697.05,14.04,Unknown
2022-08-20 11:46:36,2627.99,299.61,90.49,3293.1,Natural Gas,Positive,31.68,23.24,855.63,1.21,Maintenance
2023-08-10 11:46:36,7000.1,381.33,92.55,3993.56,Hydro,Positive,5.17,69.96,944.3,23.67,Maintenance
2022-11-12 11:46:36,2871.11,328.22,87.86,3212.91,Hydro,Neutral,37.35,43.91,702.67,23.85,Maintenance
2023-04-02 11:46:36,6333.4,277.39,85.53,2933.85,Natural Gas,Positive,10.87,22.77,800.37,18.79,Equipment Failure
2024-02-11 11:46:36,3226.87,215.43,89.23,2636.86,Solar,Negative,16.07,61.9,837.06,20.13,Maintenance
2023-10-28 11:46:36,7332.11,343.73,84.65,2813.89,Hydro,Neutral,29.82,24.59,569.55,16.33,Equipment Failure
2022-06-27 11:46:36,6015.22,272.8,90.63,3793.24,Natural Gas,Positive,26.12,63.0,724.66,21.92,Unknown
2023-04-13 11:46:36,7994.67,110.69,81.19,2499.55,Solar,Positive,8.46,23.25,874.32,21.02,Maintenance
2023-12-01 11:46:36,1608.49,426.6,84.38,3528.9,Coal,Neutral,8.87,72.97,871.21,0.19,Weather
2023-12-08 11:46:36,3704.41,421.88,89.01,4060.8,Wind,Neutral,8.23,35.58,774.33,11.5,Unknown
2022-10-03 11:46:36,1845.09,444.82,83.95,3446.31,Coal,Neutral,22.17,72.37,911.24,15.0,Weather
2023-06-11 11:46:36,5111.71,157.3,80.64,4130.01,Hydro,Positive,3.8,21.46,901.6,5.13,Equipment Failure
2023-09-20 11:46:36,6640.66,465.91,83.03,1664.26,Hydro,Neutral,37.88,70.41,523.45,21.89,Weather
2023-09-03 11:46:36,7190.41,425.61,94.06,3437.97,Solar,Neutral,16.34,70.97,556.68,3.61,Weather
2022-07-08 11:46:36,2398.53,118.16,82.51,2938.84,Wind,Neutral,27.53,67.69,647.14,19.59,Maintenance
2024-01-19 11:46:36,1894.79,423.72,83.25,4323.8,Coal,Neutral,21.15,45.17,524.74,11.0,Maintenance
2023-05-05 11:46:36,5314.31,182.02,88.64,1395.95,Coal,Positive,34.56,31.71,816.63,16.66,Maintenance
2023-06-04 11:46:36,2758.24,359.9,89.48,4511.93,Coal,Neutral,33.86,26.85,864.41,18.61,Unknown
2023-01-12 11:46:36,4081.09,290.07,85.1,3348.04,Wind,Positive,31.54,62.1,672.35,14.55,Unknown
2022-09-22 11:46:36,7807.97,458.51,92.67,2539.86,Coal,Negative,22.04,60.78,852.6,9.95,Weather
2023-08-19 11:46:36,8175.59,355.11,81.65,3213.75,Coal,Neutral,14.65,59.74,939.25,2.98,Weather
2024-05-19 11:46:36,1937.19,457.72,80.01,2476.28,Coal,Neutral,1.16,32.36,986.77,18.7,Unknown
2023-11-20 11:46:36,9601.04,199.12,92.6,1285.75,Solar,Negative,26.23,37.54,930.47,22.57,Unknown
2024-04-09 11:46:36,2773.77,376.53,84.21,2945.95,Natural Gas,Negative,8.96,31.76,792.85,4.12,Unknown
2024-01-23 11:46:36,6811.13,147.53,93.04,4949.0,Hydro,Neutral,36.43,76.54,866.97,20.29,Equipment Failure
2023-11-04 11:46:36,2994.61,395.99,83.29,2416.49,Solar,Neutral,16.07,55.47,830.27,7.33,Maintenance
2024-02-03 11:46:36,8452.49,222.05,87.73,1985.21,Wind,Neutral,18.38,41.1,894.37,6.26,Weather
2024-04-29 11:46:36,3724.8,134.44,92.12,1053.38,Natural Gas,Negative,24.97,29.72,629.0,8.57,Maintenance
2023-06-13 11:46:36,8693.53,338.09,83.89,1347.81,Wind,Positive,22.66,59.02,565.24,0.89,Unknown
2022-09-08 11:46:36,6437.75,238.41,84.81,1146.71,Natural Gas,Positive,26.13,71.97,895.04,20.6,Equipment Failure
2022-12-09 11:46:36,9018.31,224.87,86.91,1422.64,Solar,Negative,17.79,59.45,512.62,3.99,Weather
2023-01-04 11:46:36,6407.2,488.88,80.56,1730.4,Hydro,Positive,16.91,76.24,593.99,11.49,Unknown
2024-04-27 11:46:36,1935.42,183.21,92.66,4414.98,Coal,Negative,35.44,27.44,887.45,22.36,Weather
2023-04-25 11:46:36,3907.59,226.23,88.97,2818.59,Natural Gas,Positive,19.78,42.59,587.55,23.24,Maintenance
2024-04-22 11:46:36,1099.06,483.59,94.22,1888.43,Natural Gas,Negative,27.48,51.25,653.44,18.5,Weather
2022-06-07 11:46:36,1906.02,239.94,91.71,1448.64,Coal,Negative,15.29,74.09,862.16,7.24,Weather
2022-10-23 11:46:36,1608.09,119.11,94.25,4141.85,Hydro,Positive,32.17,59.34,751.99,2.23,Maintenance
2023-03-18 11:46:36,5049.95,214.76,89.37,2948.15,Hydro,Negative,23.29,53.29,596.63,17.91,Weather
2023-04-07 11:46:36,3365.08,338.47,86.34,3354.98,Solar,Positive,28.26,37.52,889.29,1.33,Equipment Failure
2023-09-02 11:46:36,2937.24,204.81,85.56,2102.19,Solar,Positive,5.2,30.9,751.76,15.89,Maintenance
2022-11-22 11:46:36,3321.83,302.54,84.48,1263.06,Hydro,Neutral,36.64,62.88,529.94,9.72,Weather
2023-10-25 11:46:36,2501.46,339.43,89.05,3095.8,Natural Gas,Negative,19.79,48.31,890.9,21.29,Unknown
2022-11-28 11:46:36,8680.3,157.12,86.75,3894.28,Solar,Positive,29.84,47.37,760.23,17.7,Equipment Failure
2024-01-20 11:46:36,9766.37,357.2,94.13,2161.0,Coal,Neutral,6.31,76.82,847.18,10.32,Equipment Failure
2023-04-10 11:46:36,8042.21,412.56,84.28,1557.5,Solar,Negative,28.12,54.89,682.46,19.77,Unknown
2023-10-11 11:46:36,1131.49,138.75,93.34,4306.75,Coal,Neutral,33.48,44.18,585.43,14.44,Maintenance
2022-09-19 11:46:36,5932.64,211.84,88.76,4150.29,Coal,Positive,12.19,77.93,712.18,8.18,Unknown
2023-08-07 11:46:36,7614.52,480.17,80.27,3087.99,Natural Gas,Negative,3.91,28.72,861.02,2.89,Equipment Failure
2022-10-18 11:46:36,9331.21,385.29,93.33,2397.34,Wind,Positive,30.16,67.35,589.23,8.12,Weather
2023-10-25 11:46:36,5006.75,144.7,82.88,2353.33,Solar,Positive,6.28,34.67,872.51,0.66,Maintenance
2023-08-29 11:46:36,7921.54,227.97,81.88,4708.19,Natural Gas,Neutral,30.77,60.5,916.04,2.69,Maintenance
2023-10-18 11:46:36,8480.13,250.07,93.49,3450.78,Wind,Neutral,15.76,41.82,831.7,15.72,Equipment Failure
2023-01-15 11:46:36,8501.37,165.52,87.37,2602.36,Hydro,Negative,21.17,54.01,835.1,4.14,Unknown
2023-10-02 11:46:36,5785.59,122.44,82.06,3657.2,Solar,Negative,1.17,44.86,789.28,12.57,Weather
2022-06-25 11:46:36,2170.32,137.15,82.55,2469.14,Natural Gas,Neutral,17.46,35.55,557.18,15.89,Weather
2022-11-20 11:46:36,6025.58,251.75,89.33,4432.65,Solar,Negative,31.65,44.32,998.75,8.07,Unknown
2022-11-21 11:46:36,9188.45,141.58,84.88,2344.4,Wind,Positive,33.63,43.65,858.1,3.23,Maintenance
2023-02-14 11:46:36,4702.82,451.45,90.76,4391.91,Natural Gas,Positive,1.42,72.35,924.07,2.13,Maintenance
2023-12-28 11:46:36,9106.7,378.92,92.15,4269.83,Coal,Negative,35.57,36.59,599.43,1.74,Maintenance
2023-07-02 11:46:36,8331.76,191.54,88.76,4694.81,Hydro,Neutral,17.44,64.08,556.63,1.12,Equipment Failure
2022-07-30 11:46:36,5497.09,251.73,83.35,3205.12,Wind,Positive,14.34,50.63,562.19,11.05,Unknown
2024-02-19 11:46:36,3546.62,453.11,93.68,3450.74,Hydro,Neutral,2.82,57.49,557.34,1.55,Unknown
2023-11-13 11:46:36,9280.61,446.07,85.68,1507.89,Natural Gas,Positive,29.86,33.44,986.46,13.09,Weather
2023-09-13 11:46:36,2978.97,265.9,92.19,2581.62,Coal,Positive,28.55,58.23,687.06,14.87,Equipment Failure
2023-12-21 11:46:36,4572.66,160.47,93.02,3879.71,Wind,Negative,37.91,47.17,592.78,20.48,Maintenance
2022-09-17 11:46:36,3046.2,428.98,88.39,1613.03,Natural Gas,Negative,39.2,66.97,553.19,5.56,Maintenance
2022-09-17 11:46:36,2939.86,218.4,87.01,3791.2,Hydro,Neutral,13.83,24.09,786.2,13.49,Equipment Failure
2022-12-11 11:46:36,5253.82,416.14,94.98,3630.97,Hydro,Neutral,7.15,70.09,586.4,11.68,Equipment Failure
2023-10-01 11:46:36,6098.72,108.92,88.06,1255.88,Coal,Neutral,21.69,42.42,941.73,4.42,Weather
2023-09-13 11:46:36,5005.88,392.1,94.32,4145.23,Coal,Neutral,29.73,79.41,810.94,15.25,Weather
2024-04-18 11:46:36,4533.25,449.8,81.15,3513.14,Natural Gas,Positive,17.35,69.62,698.92,1.75,Maintenance
2022-11-12 11:46:36,6979.53,152.43,86.49,1856.57,Solar,Neutral,37.18,51.0,932.79,2.99,Equipment Failure
2023-12-04 11:46:36,3706.72,363.4,84.35,3877.63,Hydro,Negative,1.38,31.89,859.42,8.62,Weather
2022-09-13 11:46:36,2566.57,444.46,90.38,1546.71,Coal,Positive,8.8,51.52,935.56,20.78,Unknown
2022-07-01 11:46:36,7269.95,389.16,86.73,1849.99,Natural Gas,Positive,36.17,77.65,592.83,15.88,Unknown
2023-11-24 11:46:36,2256.15,280.46,81.13,4269.63,Natural Gas,Positive,22.63,44.35,541.17,18.69,Equipment Failure
2022-11-18 11:46:36,8835.6,359.13,92.34,3735.4,Coal,Negative,16.96,76.29,954.55,18.61,Equipment Failure
2022-05-28 11:46:36,3453.51,270.24,86.67,4320.67,Hydro,Positive,26.9,55.39,976.71,16.0,Weather
2022-07-28 11:46:36,4423.75,233.04,81.39,2910.03,Wind,Neutral,24.68,70.19,963.99,1.41,Equipment Failure
2022-08-10 11:46:36,7748.77,461.2,86.15,1494.43,Solar,Positive,4.74,51.82,638.63,17.91,Weather
2023-10-10 11:46:36,9261.59,330.87,81.03,3720.22,Coal,Positive,7.09,47.21,863.84,13.92,Unknown
2022-07-24 11:46:36,3287.38,479.94,81.93,4360.34,Hydro,Neutral,13.56,35.76,632.74,7.93,Unknown
2023-08-04 11:46:36,5450.83,383.88,83.74,1895.96,Solar,Negative,33.2,34.03,687.88,18.76,Weather
2024-05-09 11:46:36,7447.86,154.32,81.06,1645.26,Natural Gas,Positive,15.91,46.47,952.92,14.25,Maintenance
2023-11-18 11:46:36,6777.28,163.8,86.75,1268.38,Wind,Negative,15.53,46.77,986.35,1.96,Unknown
2024-03-30 11:46:36,1467.48,241.65,92.53,4613.44,Solar,Positive,31.24,27.12,535.53,10.4,Maintenance
2022-12-31 11:46:36,1818.99,228.88,86.01,3336.85,Natural Gas,Negative,28.73,45.04,952.43,17.01,Weather
2023-02-05 11:46:36,5227.59,498.24,81.01,1022.89,Coal,Negative,1.65,31.17,801.11,11.26,Weather
2024-04-09 11:46:36,5762.42,101.81,88.95,2205.94,Wind,Positive,16.58,34.36,573.47,15.65,Equipment Failure
2023-03-15 11:46:36,1427.61,385.64,82.31,1138.2,Hydro,Negative,12.93,78.69,621.21,10.16,Equipment Failure
2022-07-30 11:46:36,3679.61,218.11,86.23,3919.87,Coal,Neutral,14.97,25.78,515.21,3.67,Unknown
2022-06-09 11:46:36,3588.88,471.18,93.43,4463.85,Natural Gas,Neutral,18.1,29.25,703.44,18.97,Maintenance
2024-03-16 11:46:36,8325.39,294.9,81.66,3454.41,Wind,Neutral,29.88,38.23,883.98,2.45,Unknown
2023-03-10 11:46:36,6115.18,123.34,84.47,4487.2,Wind,Negative,27.55,26.29,519.38,11.07,Unknown
2022-12-27 11:46:36,3400.0,376.22,94.23,4716.22,Natural Gas,Positive,37.09,42.09,969.66,16.5,Weather
2023-11-21 11:46:36,8797.91,300.16,87.99,2382.68,Coal,Neutral,7.43,60.88,633.46,5.09,Unknown
2022-10-10 11:46:36,2610.53,243.0,80.88,3859.37,Hydro,Positive,11.97,65.29,573.68,0.43,Unknown
2022-07-14 11:46:36,9625.18,184.22,81.28,1600.5,Coal,Positive,27.72,47.95,991.31,12.79,Unknown
2024-03-24 11:46:36,1909.26,317.58,92.37,1616.99,Hydro,Positive,8.9,76.78,980.82,8.69,Weather
2023-07-23 11:46:36,4882.19,230.3,87.93,2757.53,Hydro,Neutral,39.23,49.75,899.18,11.72,Weather
2022-10-26 11:46:36,8416.73,308.23,86.36,3214.55,Natural Gas,Negative,5.74,71.42,748.19,10.18,Maintenance
2023-05-04 11:46:36,6436.45,292.8,89.13,3060.54,Coal,Positive,34.56,55.21,566.9,8.13,Weather
2022-08-16 11:46:36,5886.08,342.01,93.1,1137.16,Solar,Negative,18.25,67.1,564.11,6.55,Equipment Failure
2024-03-29 11:46:36,5672.48,332.35,90.25,4727.34,Natural Gas,Negative,26.01,21.34,689.14,19.03,Equipment Failure
2022-06-21 11:46:36,8980.94,444.2,88.15,1984.25,Solar,Negative,21.66,68.08,865.91,20.43,Maintenance
2024-02-26 11:46:36,9704.26,328.1,87.67,1568.32,Solar,Neutral,9.64,39.71,639.22,2.12,Unknown
2023-02-22 11:46:36,7650.66,416.63,93.32,2317.63,Natural Gas,Neutral,33.78,46.86,820.98,1.47,Maintenance
2022-12-04 11:46:36,1056.53,249.91,89.1,2373.45,Wind,Neutral,12.93,65.32,723.11,2.36,Maintenance
2023-11-15 11:46:36,3056.85,397.8,88.78,2313.72,Solar,Positive,9.88,29.82,770.09,1.63,Weather
2023-12-29 11:46:36,7262.41,493.82,91.17,3497.75,Natural Gas,Neutral,35.02,68.89,789.18,10.22,Weather
2022-12-10 11:46:36,2112.42,164.29,91.83,4770.94,Wind,Negative,10.02,79.5,551.97,23.25,Maintenance
2023-01-04 11:46:36,4879.9,337.29,93.47,1630.27,Wind,Negative,0.28,32.49,726.57,10.65,Unknown
2023-01-07 11:46:36,6920.23,346.93,89.0,3228.77,Wind,Negative,18.07,20.25,523.08,6.4,Weather
2023-09-13 11:46:36,8828.24,268.46,81.29,1033.09,Solar,Negative,27.87,44.14,758.29,6.76,Maintenance
2023-07-29 11:46:36,6551.15,456.09,89.81,3095.17,Natural Gas,Negative,38.48,32.44,631.19,22.01,Equipment Failure
2023-03-24 11:46:36,9746.89,466.98,94.64,2951.57,Solar,Neutral,10.72,56.08,532.47,11.28,Equipment Failure
2022-12-17 11:46:36,4942.06,125.54,89.69,4363.01,Hydro,Negative,8.12,28.22,915.95,22.7,Equipment Failure
2023-09-05 11:46:36,8367.3,460.22,91.99,1768.94,Solar,Negative,10.91,70.78,529.58,4.99,Maintenance
2023-11-22 11:46:36,8786.12,237.48,85.56,2335.77,Hydro,Positive,37.83,75.11,529.51,1.1,Maintenance
2022-09-07 11:46:36,5166.3,284.48,90.41,4898.93,Solar,Neutral,31.05,25.72,628.27,15.98,Equipment Failure
2023-05-16 11:46:36,7094.14,374.48,92.31,1388.6,Wind,Negative,2.9,79.6,507.33,3.94,Equipment Failure
2023-08-24 11:46:36,5481.18,371.82,93.85,2134.17,Natural Gas,Negative,25.28,36.07,629.82,18.25,Unknown
2023-08-18 11:46:36,9757.95,282.34,91.09,2993.89,Wind,Neutral,10.53,44.1,972.82,16.04,Weather
2023-11-13 11:46:36,2441.1,370.14,93.2,4482.65,Natural Gas,Negative,26.2,59.17,716.27,9.85,Unknown
2023-11-30 11:46:36,8441.55,133.41,81.4,4027.96,Natural Gas,Positive,1.05,68.35,684.07,20.47,Unknown
2024-04-24 11:46:36,4325.32,330.25,89.29,4731.66,Hydro,Positive,33.82,38.64,636.62,7.97,Weather
2023-11-26 11:46:36,2341.75,243.38,85.08,3391.14,Natural Gas,Neutral,1.67,54.09,907.24,15.2,Unknown
2024-02-18 11:46:36,5738.8,270.88,86.73,3878.41,Coal,Negative,14.75,63.66,792.32,6.31,Weather
2023-09-07 11:46:36,4823.64,438.92,91.13,4297.81,Solar,Positive,18.83,32.8,523.11,13.13,Weather
2024-03-22 11:46:36,4825.62,318.35,81.7,1108.05,Solar,Neutral,38.62,50.49,626.23,9.67,Equipment Failure
2024-05-14 11:46:36,7046.19,126.41,80.02,2550.95,Natural Gas,Positive,15.28,33.31,637.41,0.74,Equipment Failure
2023-03-14 11:46:36,5384.92,153.24,83.1,2371.54,Natural Gas,Negative,18.71,32.2,545.51,7.44,Unknown
2023-12-22 11:46:36,4900.58,318.88,94.67,4704.08,Hydro,Negative,16.16,67.88,930.8,15.64,Unknown
2023-06-26 11:46:36,1472.85,356.76,80.92,4309.8,Solar,Neutral,29.36,22.03,716.07,6.48,Equipment Failure
2022-11-10 11:46:36,5718.64,312.27,94.03,1201.34,Wind,Positive,11.18,63.08,789.5,19.39,Maintenance
2023-01-05 11:46:36,8825.75,191.05,83.03,2697.34,Solar,Positive,17.57,40.67,787.3,1.66,Equipment Failure
2023-05-16 11:46:36,6238.43,499.62,82.79,4909.04,Coal,Neutral,3.86,21.05,522.38,12.94,Unknown
2023-09-06 11:46:36,2613.62,419.97,92.75,3516.11,Natural Gas,Neutral,20.92,29.05,669.77,3.27,Unknown
2023-02-03 11:46:36,3039.51,175.86,88.26,1697.89,Wind,Positive,18.91,64.14,772.83,22.56,Unknown
2022-12-23 11:46:36,2178.05,202.05,90.85,4236.88,Hydro,Negative,24.69,65.43,742.54,3.44,Weather
2023-07-04 11:46:36,3943.64,381.47,81.23,1648.59,Solar,Negative,29.68,78.85,786.45,21.48,Maintenance
2023-05-29 11:46:36,7253.24,344.51,91.31,1586.85,Natural Gas,Negative,4.48,40.0,541.22,13.54,Maintenance
2022-12-27 11:46:36,4915.99,307.37,91.96,1709.89,Natural Gas,Positive,2.84,33.0,680.57,1.9,Weather
2022-11-15 11:46:36,1629.79,237.12,85.04,3632.08,Solar,Positive,24.54,72.94,850.88,14.1,Unknown
2023-06-14 11:46:36,7401.48,192.29,91.83,3441.15,Hydro,Neutral,1.76,40.44,794.15,16.06,Unknown
2022-05-31 11:46:36,8761.99,401.93,94.35,2383.45,Solar,Neutral,10.54,38.47,800.68,11.76,Maintenance
2023-03-18 11:46:36,6417.84,170.25,82.2,2036.73,Coal,Negative,36.33,74.86,820.51,22.43,Unknown
2022-10-22 11:46:36,4949.54,104.82,86.47,3507.71,Wind,Neutral,16.31,62.9,681.48,23.29,Weather
2023-10-05 11:46:36,9291.21,414.38,92.22,3698.95,Natural Gas,Negative,0.92,35.76,884.38,5.71,Equipment Failure
2024-03-25 11:46:36,5740.8,231.38,87.97,4043.34,Natural Gas,Negative,27.96,73.23,655.76,17.75,Unknown
2022-11-13 11:46:36,7187.79,230.78,90.2,3455.34,Solar,Negative,9.89,62.26,856.15,17.49,Unknown
2023-09-12 11:46:36,5708.96,136.03,88.75,3745.19,Solar,Neutral,3.88,69.72,968.53,3.18,Equipment Failure
2022-07-25 11:46:36,2251.29,434.72,85.26,1501.11,Natural Gas,Negative,37.02,54.33,994.13,14.22,Equipment Failure
2024-04-20 11:46:36,4607.43,450.08,92.28,2044.4,Natural Gas,Neutral,22.75,20.99,733.66,17.6,Weather
2023-05-19 11:46:36,4593.34,132.74,86.0,3113.27,Hydro,Neutral,16.51,22.01,785.84,20.06,Maintenance
2024-05-13 11:46:36,9238.28,276.64,87.49,2700.09,Coal,Neutral,31.22,76.54,827.22,6.18,Weather
2022-11-26 11:46:36,1162.3,456.47,80.81,2669.5,Hydro,Negative,12.13,39.73,835.51,3.17,Equipment Failure
2022-09-09 11:46:36,9616.44,320.7,80.77,2612.72,Natural Gas,Positive,14.8,60.81,674.92,12.72,Maintenance
2022-12-10 11:46:36,6850.41,171.99,84.99,1509.37,Hydro,Negative,9.22,33.69,681.97,5.19,Equipment Failure
2022-08-09 11:46:36,1092.5,462.6,84.45,4796.94,Wind,Positive,0.78,40.51,731.85,6.07,Weather
2022-08-10 11:46:36,7211.06,118.95,81.57,3961.34,Wind,Positive,12.23,23.64,729.31,3.91,Weather
2022-08-26 11:46:36,5687.15,105.08,88.68,2615.46,Natural Gas,Positive,33.82,45.87,886.86,17.94,Weather
2022-08-23 11:46:36,1643.36,199.86,83.2,2071.12,Natural Gas,Neutral,6.88,74.16,916.97,6.39,Maintenance
2022-06-11 11:46:36,1493.26,204.31,90.02,1203.18,Wind,Positive,14.7,74.11,990.51,0.98,Unknown
2022-08-13 11:46:36,1016.38,462.85,84.76,4645.49,Wind,Negative,1.93,50.73,765.52,1.57,Equipment Failure
2024-01-28 11:46:36,3660.01,179.9,81.08,2579.01,Natural Gas,Negative,20.25,46.75,820.99,1.02,Unknown
2023-06-30 11:46:36,4022.7,262.61,80.82,2828.01,Wind,Negative,27.34,75.73,690.51,9.36,Unknown
2024-05-18 11:46:36,1356.44,175.83,89.39,1954.23,Natural Gas,Negative,11.64,73.54,833.93,22.76,Maintenance
2022-07-13 11:46:36,2790.98,384.09,90.61,3915.7,Natural Gas,Positive,14.79,31.48,944.95,21.58,Equipment Failure
2022-12-29 11:46:36,1174.13,488.56,88.09,1185.1,Coal,Negative,16.24,69.77,992.93,13.08,Equipment Failure
2022-06-09 11:46:36,5845.73,200.19,94.52,3443.14,Coal,Positive,14.72,35.75,518.45,22.18,Equipment Failure
2022-12-02 11:46:36,4564.69,145.74,89.27,1048.22,Hydro,Positive,5.43,27.92,604.41,20.7,Weather
2022-06-25 11:46:36,7758.46,210.71,80.06,1575.1,Coal,Neutral,33.98,69.82,599.75,8.87,Weather
2023-07-20 11:46:36,1444.43,388.49,83.9,1447.72,Solar,Negative,4.02,30.46,718.25,4.87,Weather
2024-02-22 11:46:36,2774.51,411.41,92.58,4610.28,Wind,Positive,10.97,49.69,878.23,4.78,Equipment Failure
2022-09-27 11:46:36,4611.08,141.1,91.94,1529.63,Hydro,Neutral,19.52,37.54,629.07,6.71,Equipment Failure
2023-10-28 11:46:36,2730.54,111.36,89.13,3376.09,Natural Gas,Positive,28.0,50.3,506.35,9.17,Equipment Failure
2023-07-26 11:46:36,1446.25,496.29,84.76,2778.54,Coal,Neutral,5.3,34.32,986.78,16.01,Maintenance
2022-11-12 11:46:36,1816.52,109.05,92.38,3215.9,Hydro,Neutral,10.36,64.98,790.75,0.45,Weather
2023-08-10 11:46:36,4147.49,318.27,89.15,3681.16,Natural Gas,Neutral,5.1,51.59,611.4,5.29,Weather
2024-05-07 11:46:36,7243.07,116.04,84.88,4012.76,Wind,Negative,26.23,62.12,923.81,1.5,Equipment Failure
2022-12-22 11:46:36,2689.37,270.46,93.56,1444.81,Coal,Neutral,30.0,58.34,760.75,13.56,Maintenance
2023-10-30 11:46:36,2972.62,330.02,80.89,3529.09,Wind,Negative,20.71,42.88,982.05,6.8,Weather
2022-08-04 11:46:36,7074.88,202.05,85.76,2735.12,Wind,Positive,8.91,56.3,979.67,9.92,Maintenance
2023-03-28 11:46:36,2093.41,487.34,94.02,2466.94,Coal,Negative,35.64,73.49,529.21,6.2,Unknown
2022-09-19 11:46:36,1370.19,389.78,84.1,3544.89,Wind,Negative,39.48,42.81,525.53,1.95,Unknown
2023-02-11 11:46:36,9581.68,225.77,88.69,1741.95,Coal,Negative,5.14,48.7,868.42,23.0,Weather
2022-11-22 11:46:36,9380.11,343.06,93.29,2530.9,Natural Gas,Positive,16.7,38.29,871.01,13.15,Unknown
2023-11-18 11:46:36,8475.46,176.19,81.39,4252.5,Hydro,Neutral,9.19,27.54,881.06,14.07,Maintenance
2022-07-06 11:46:36,6466.32,224.1,88.13,2169.02,Solar,Positive,14.99,36.42,747.92,20.38,Unknown
2022-11-18 11:46:36,3074.02,438.63,80.3,4734.39,Hydro,Negative,13.94,23.0,931.03,5.04,Weather
2023-03-09 11:46:36,8460.54,258.68,93.59,1963.97,Wind,Negative,14.43,52.4,728.58,18.72,Equipment Failure
2024-01-28 11:46:36,4828.63,443.75,80.05,1953.47,Solar,Neutral,32.17,40.01,593.72,23.97,Unknown
2023-04-21 11:46:36,1394.23,227.14,91.1,4594.28,Hydro,Positive,9.08,29.74,712.9,16.14,Maintenance
2024-02-03 11:46:36,5217.18,378.92,92.37,4670.66,Wind,Neutral,36.07,60.22,999.74,14.3,Maintenance
2023-11-27 11:46:36,8169.47,360.94,93.5,2426.08,Wind,Neutral,25.6,78.23,881.93,15.14,Unknown
