Booking ID,Room Type,Daily Rate,Length of Stay (days),Total Revenue,Customer Satisfaction,Online Reviews,Check-in Date,Check-out Date,Booking Source,Customer Nationality,Average Daily Rate (ADR),RevPAR
af6ce9a8-5f89-4102-8222-907d5b770f53,Double,443.92,6,2663.52,4,49,2023-06-04,2023-06-10,Direct,Vanuatu,443.92,1.33176
388fd92a-214e-45b3-82f6-dc76cffdedfa,Deluxe,168.76,9,1518.84,3,77,2022-10-31,2022-11-09,Corporate,Northern Mariana Islands,168.76,0.75942
a76e43ac-eee6-458e-a4aa-a7e959063f27,Single,179.75,9,1617.75,1,81,2024-04-25,2024-05-04,Travel Agent,Norway,179.75,0.808875
25c89b20-506e-4623-8a9d-2644ba760fea,Suite,396.46,13,5153.98,2,54,2023-03-02,2023-03-15,Direct,United Kingdom,396.46,2.57699
1bcbb28a-c07e-4e41-879c-7acbdc6d9678,Double,110.3,6,661.8,2,57,2022-10-02,2022-10-08,Travel Agent,Croatia,110.3,0.33089999999999997
5cb32832-45e0-4f61-80da-b71fe9ffd232,Double,81.68,2,163.36,5,6,2024-01-12,2024-01-14,Direct,Falkland Islands (Malvinas),81.68,0.08168
3520c5c0-45fa-4f6e-8bab-8042e6b9ff62,Family,420.17,9,3781.53,4,0,2022-06-26,2022-07-05,Travel Agent,Japan,420.17,1.890765
cfdd6226-63bd-42b1-8188-3a374213e3a5,Deluxe,413.8,1,413.8,1,28,2022-08-10,2022-08-11,Corporate,Netherlands,413.8,0.2069
b40f17ac-f997-4241-b013-35471f8e8735,Double,490.81,10,4908.1,3,32,2022-11-03,2022-11-13,Corporate,Heard Island and McDonald Islands,490.81000000000006,2.45405
66d436b6-f777-488a-bc0a-b209c098e564,Family,59.96,9,539.64,3,95,2022-08-09,2022-08-18,Direct,Indonesia,59.96,0.26982
39f272cd-55af-49f8-bb31-e27a15d6f120,Deluxe,236.23,3,708.6899999999999,5,92,2022-10-03,2022-10-06,Travel Agent,Comoros,236.23,0.35434499999999997
464c72b6-a564-49e4-aaae-81de970a1df4,Deluxe,216.8,2,433.6,4,93,2023-04-26,2023-04-28,OTA,Georgia,216.8,0.21680000000000002
db38fbea-b993-431e-a51e-e8bacfe56a0b,Deluxe,289.08,1,289.08,5,79,2024-04-24,2024-04-25,Direct,Saint Lucia,289.08,0.14454
a1d3a626-4d2b-4f7b-9065-2bd4b3d9d78b,Suite,351.39,13,4568.07,2,26,2022-07-01,2022-07-14,Direct,Antarctica (the territory South of 60 deg S),351.39,2.284035
e87821fe-aca8-4f1a-b311-625a56cc2572,Deluxe,345.14,8,2761.12,5,43,2022-11-02,2022-11-10,Travel Agent,Thailand,345.14,1.38056
fe03cfa6-7005-487b-a709-f211dc1358cd,Family,381.37,9,3432.33,4,69,2023-11-12,2023-11-21,Travel Agent,Gambia,381.37,1.716165
18fb0f58-f147-4fe0-8727-1808ac489ece,Deluxe,76.6,12,919.1999999999999,1,23,2022-08-09,2022-08-21,Corporate,Pakistan,76.6,0.45959999999999995
681da3a4-d30a-420c-99cd-d4e42d7c0318,Single,338.46,6,2030.7599999999998,5,89,2023-03-04,2023-03-10,Corporate,Serbia,338.46,1.01538
2e63d3f6-cc4c-403c-a9ac-2d925e6f2e75,Suite,481.17,3,1443.51,4,30,2024-03-02,2024-03-05,OTA,South Africa,481.17,0.721755
5caa42c7-4162-4eb1-88e2-db4c9bce79e7,Deluxe,164.32,2,328.64,2,79,2024-02-22,2024-02-24,OTA,Lesotho,164.32,0.16432
8e06f0da-a8f1-496d-b765-d4bbcfaccdb8,Double,204.45,11,2248.95,5,35,2023-02-23,2023-03-06,OTA,Malawi,204.45,1.124475
9779fff3-d5c8-41d1-b369-55e0ff86da82,Suite,104.36,1,104.36,1,79,2023-08-09,2023-08-10,Direct,Holy See (Vatican City State),104.36,0.05218
19b10933-fe11-45c6-b18b-9a4ec19b8875,Double,234.85,8,1878.8,4,88,2023-12-05,2023-12-13,Travel Agent,Saint Vincent and the Grenadines,234.85,0.9394
cea89d95-74a4-4734-aa38-f1375118cf47,Family,435.62,1,435.62,4,5,2022-12-31,2023-01-01,Corporate,South Africa,435.62,0.21781
46ac6cd3-e85d-4ee5-9b57-6d472b48c895,Suite,207.32,7,1451.24,5,11,2023-09-08,2023-09-15,OTA,Guinea-Bissau,207.32,0.72562
3a41663d-ef63-4ca9-a163-88ba28fbd0eb,Family,167.43,4,669.72,1,94,2022-10-09,2022-10-13,Corporate,Senegal,167.43,0.33486
16cb7417-6fa4-4d1c-a2d0-670c36d88a72,Family,74.57,2,149.14,2,67,2024-05-13,2024-05-15,OTA,Swaziland,74.57,0.07457
a66a1839-eb18-4cfa-877f-1d350aab0d88,Deluxe,227.19,13,2953.47,5,99,2023-10-20,2023-11-02,Corporate,Marshall Islands,227.19,1.476735
0291074e-1394-4192-a5e3-3bf299293d01,Suite,335.1,14,4691.400000000001,1,24,2023-12-23,2024-01-06,Corporate,Estonia,335.1,2.3457000000000003
f317e6f8-028b-46f8-9c82-22f5c28eb181,Deluxe,126.91,7,888.37,3,84,2024-02-06,2024-02-13,Corporate,French Guiana,126.91,0.444185
5f680931-ec83-4fee-b19a-8e8d19ff2bbf,Deluxe,454.66,14,6365.240000000001,5,56,2024-01-10,2024-01-24,Corporate,Cocos (Keeling) Islands,454.66,3.1826200000000004
268bcf6d-65db-4009-8ee1-694124cf8a77,Single,219.22,14,3069.08,2,75,2022-07-18,2022-08-01,Travel Agent,Jordan,219.22,1.53454
68aa86cb-1441-40c1-9b4f-23605b2a6ae9,Family,200.6,1,200.6,1,70,2023-10-29,2023-10-30,Corporate,Chile,200.6,0.1003
b58ebc25-7942-4597-a479-92950cce8980,Deluxe,497.32,11,5470.5199999999995,2,33,2022-11-05,2022-11-16,OTA,Norway,497.31999999999994,2.73526
176dc9e8-b056-4655-b40c-88d68433bca5,Suite,263.03,10,2630.2999999999997,4,90,2022-10-06,2022-10-16,OTA,Togo,263.03,1.3151499999999998
afc98628-a8ad-4382-9eef-4fd8c2eee569,Deluxe,305.68,6,1834.08,2,3,2024-04-20,2024-04-26,Travel Agent,Monaco,305.68,0.91704
22f39825-6ca8-49c4-ba1d-9f3f9e25b20f,Double,146.75,6,880.5,4,95,2022-09-22,2022-09-28,Travel Agent,Georgia,146.75,0.44025
1029bfb5-2c5c-46ea-aa5e-eb588c061be4,Suite,305.53,3,916.5899999999999,3,18,2023-10-07,2023-10-10,Travel Agent,Turks and Caicos Islands,305.53,0.45829499999999995
d415263e-6965-4c6b-b6fe-f8d50ca5c4b3,Suite,247.12,7,1729.8400000000001,5,0,2022-06-24,2022-07-01,Direct,Nigeria,247.12000000000003,0.86492
59a0f7d8-01c1-4e8d-a2b3-494031099473,Family,496.4,5,2482.0,4,81,2024-04-07,2024-04-12,Corporate,Somalia,496.4,1.241
4ca3574d-d487-42ab-a3d9-6ceee0344d16,Family,203.52,9,1831.68,1,26,2023-11-26,2023-12-05,Travel Agent,Romania,203.52,0.91584
83532d35-2b6f-4040-9b69-742071935309,Deluxe,453.56,10,4535.6,2,23,2023-08-10,2023-08-20,Travel Agent,Mali,453.56000000000006,2.2678000000000003
75a0469e-9ddb-431b-ae6d-126f9b42ccfd,Family,410.33,1,410.33,2,90,2022-08-17,2022-08-18,Direct,Norway,410.33,0.205165
0bb0774d-2d0b-43e4-a75a-b697c0c125f8,Deluxe,469.89,14,6578.46,4,32,2023-07-09,2023-07-23,OTA,Gibraltar,469.89,3.28923
aaf77abd-f8d9-48b7-bd26-a3ac61c627be,Single,258.77,12,3105.24,3,21,2024-01-07,2024-01-19,Direct,Lithuania,258.77,1.55262
a0daaa84-23ed-4146-aad6-eea332ab06ee,Single,83.97,7,587.79,4,55,2023-09-16,2023-09-23,OTA,Israel,83.97,0.29389499999999996
2db8b36c-a953-4020-ac75-37f6f2945786,Double,233.28,6,1399.68,5,96,2023-11-18,2023-11-24,OTA,Palau,233.28,0.69984
1f79c7e2-6ec1-4b6a-9e75-b4a43533c180,Suite,154.56,5,772.8,2,42,2022-12-14,2022-12-19,OTA,Equatorial Guinea,154.56,0.38639999999999997
8f385480-0521-4cd2-b3da-53ea8d81d4ef,Single,265.32,3,795.96,2,29,2022-10-08,2022-10-11,Corporate,Burundi,265.32,0.39798
f681ee01-6a4d-4a75-aee3-2515cf3dd932,Deluxe,443.46,7,3104.22,2,45,2022-09-08,2022-09-15,Corporate,Barbados,443.46,1.5521099999999999
46863580-a8fd-4ca7-b1e7-39b0ff26d007,Deluxe,304.92,8,2439.36,5,42,2023-11-19,2023-11-27,Travel Agent,Libyan Arab Jamahiriya,304.92,1.21968
db980e45-d06b-4789-8539-51c6141219bb,Single,484.62,4,1938.48,2,7,2023-08-06,2023-08-10,Corporate,Spain,484.62,0.96924
a9d8b18c-7018-4f00-89b3-8b543afa9fa2,Suite,209.6,1,209.6,1,17,2023-07-11,2023-07-12,Corporate,Uruguay,209.6,0.10479999999999999
72925781-7f24-482e-b421-55edcf307a96,Double,479.4,7,3355.7999999999997,4,1,2023-11-09,2023-11-16,Corporate,Senegal,479.4,1.6779
73e55461-6d11-4012-978d-c28d3f3750ae,Family,184.12,8,1472.96,1,32,2023-05-15,2023-05-23,Travel Agent,Niue,184.12,0.73648
9da7bd80-6ad6-4742-90b4-e5f2c92fb5a4,Single,393.84,13,5119.92,4,42,2023-07-12,2023-07-25,Direct,Saint Barthelemy,393.84000000000003,2.5599600000000002
346401ab-baac-4bb2-8e0a-f73aa74a00dc,Double,135.53,14,1897.42,4,75,2023-04-23,2023-05-07,Direct,Russian Federation,135.53,0.94871
5b1b54dd-e6aa-463d-8b69-7c268e6bc34a,Family,188.33,3,564.99,1,49,2024-04-08,2024-04-11,Travel Agent,Saudi Arabia,188.33,0.282495
e037ba18-91b5-4694-b996-fa0be54e11a0,Single,235.63,14,3298.8199999999997,1,65,2023-12-30,2024-01-13,Corporate,Cameroon,235.62999999999997,1.6494099999999998
a255a670-2e98-4960-a2b1-81316c7c1d06,Double,486.03,11,5346.33,2,88,2023-08-13,2023-08-24,Direct,Equatorial Guinea,486.03,2.673165
45197725-bb86-4e03-901a-ecfaa4fbb7c0,Single,181.53,12,2178.36,3,68,2023-08-04,2023-08-16,OTA,Jersey,181.53,1.08918
6578a6dd-50ee-482d-9a9d-6a8def6e1939,Single,368.54,11,4053.94,4,49,2023-06-24,2023-07-05,Direct,Germany,368.54,2.02697
d795b47a-ea09-4d71-b007-ba24dbf67ac6,Suite,227.16,11,2498.7599999999998,5,87,2023-04-25,2023-05-06,Direct,Panama,227.15999999999997,1.24938
788ef64e-7073-4e75-8eb8-29ef5be4a3a9,Family,418.98,1,418.98,2,44,2022-05-29,2022-05-30,OTA,Cameroon,418.98,0.20949
584b5058-5de6-407c-a4a3-382023e773dc,Family,396.45,9,3568.0499999999997,2,43,2024-02-16,2024-02-25,Travel Agent,Tunisia,396.45,1.784025
2a6e0c33-f007-4508-9fdc-91b31312e903,Family,405.65,14,5679.099999999999,1,40,2022-11-24,2022-12-08,Direct,Hong Kong,405.65,2.8395499999999996
9e1b4c87-5755-4ddc-8bd4-8958cd54e4f5,Suite,375.33,4,1501.32,3,87,2023-10-24,2023-10-28,Travel Agent,Mauritania,375.33,0.75066
da4d6073-24c3-4111-8552-18bbb7d19f3b,Double,246.9,8,1975.2,3,83,2022-07-23,2022-07-31,OTA,Palau,246.9,0.9876
0dc31f45-709a-4cbc-8e21-c350432f0013,Single,237.17,12,2846.04,1,89,2022-06-26,2022-07-08,Travel Agent,Falkland Islands (Malvinas),237.17,1.42302
f2909d5b-c9b8-45aa-a308-4bd74dffc4b5,Single,249.44,3,748.3199999999999,2,60,2022-08-25,2022-08-28,Direct,Romania,249.43999999999997,0.37416
a097e06e-c779-4a71-ba6b-7d858c8ed17e,Family,424.77,11,4672.469999999999,4,31,2023-05-27,2023-06-07,Direct,Trinidad and Tobago,424.7699999999999,2.336235
0c6af6ef-b161-411d-a4f4-fef015fc2c88,Single,415.01,5,2075.05,1,30,2022-11-04,2022-11-09,Travel Agent,Trinidad and Tobago,415.01000000000005,1.037525
eee54fdb-9803-4978-99dc-3bb4ff11f67f,Single,403.35,1,403.35,5,10,2022-05-29,2022-05-30,Travel Agent,Kiribati,403.35,0.20167500000000002
1a0fd41b-2edd-4f71-aeaf-8c08c1f45eb6,Double,270.82,4,1083.28,2,12,2022-07-15,2022-07-19,Travel Agent,Belize,270.82,0.54164
6b4ed1fa-912b-4aa1-970a-d6e248f566a7,Double,412.72,1,412.72,4,66,2023-07-18,2023-07-19,OTA,United States Virgin Islands,412.72,0.20636000000000002
0b51291e-23ea-4db9-ba9f-2254db067804,Deluxe,282.63,10,2826.3,1,35,2022-08-24,2022-09-03,Direct,Cook Islands,282.63,1.4131500000000001
9d901f54-18f8-4b1c-8613-eb7c168da680,Suite,348.97,8,2791.76,4,85,2024-02-06,2024-02-14,Direct,Lebanon,348.97,1.39588
3957d2fc-3e4e-40f9-8357-e98e9217e5ec,Suite,113.36,2,226.72,1,7,2022-06-25,2022-06-27,OTA,Heard Island and McDonald Islands,113.36,0.11336
a65c6428-a476-4bff-9fa2-c0f5799d86eb,Deluxe,59.92,1,59.92,4,96,2022-09-09,2022-09-10,Corporate,Bahrain,59.92,0.02996
ef2ceb74-2520-415e-a8d4-4f87c6bb2c2e,Suite,269.53,3,808.5899999999999,1,51,2022-05-22,2022-05-25,Travel Agent,Tanzania,269.53,0.40429499999999996
b5959c07-3605-446e-97fc-9671698bb266,Family,145.14,1,145.14,1,40,2024-02-05,2024-02-06,Travel Agent,Faroe Islands,145.14,0.07257
4e01f6a0-28b4-4ef0-8043-02d8b4d84fed,Double,275.9,6,1655.3999999999999,3,15,2022-06-26,2022-07-02,Travel Agent,Bhutan,275.9,0.8276999999999999
7bbdf9b2-ec31-40be-b8ff-5e239837e0e4,Suite,120.91,3,362.73,2,17,2022-09-14,2022-09-17,Corporate,South Africa,120.91000000000001,0.181365
a88e6b86-5380-4b5d-b963-b39c9b16ba2a,Family,428.69,3,1286.07,2,87,2023-03-30,2023-04-02,Travel Agent,Libyan Arab Jamahiriya,428.69,0.643035
7bfa4357-15f6-4e37-8ec0-e27a0ce54297,Family,472.69,13,6144.97,5,26,2023-04-02,2023-04-15,Corporate,Niue,472.69,3.072485
141824a6-6e1e-4141-88ca-0eb8b7e439f4,Suite,288.18,6,1729.08,2,100,2023-08-09,2023-08-15,Direct,Macao,288.18,0.86454
609588a5-ee02-43ab-85ed-6743ed4aa851,Family,323.8,8,2590.4,3,12,2023-01-11,2023-01-19,Travel Agent,Nigeria,323.8,1.2952000000000001
a6b787d6-3053-4491-891f-6a38658bebea,Double,409.32,4,1637.28,4,1,2023-03-26,2023-03-30,Corporate,Dominica,409.32,0.81864
55d2b743-f0c5-41eb-83f6-19bb607a87ee,Suite,333.24,3,999.72,1,36,2022-08-09,2022-08-12,Travel Agent,Benin,333.24,0.49986
dad2c71f-2062-4126-9ff9-ce31535f215f,Deluxe,239.99,6,1439.94,2,100,2024-02-18,2024-02-24,Direct,Uruguay,239.99,0.71997
142cddcb-8840-4928-8a47-5827acab9eb6,Family,438.86,8,3510.88,4,4,2023-12-22,2023-12-30,Travel Agent,Nauru,438.86,1.7554400000000001
593ae611-6e01-408b-bc9a-a9322fb68726,Double,462.22,5,2311.1000000000004,1,73,2023-03-14,2023-03-19,Direct,Iraq,462.2200000000001,1.15555
843e648b-b5ed-4ed9-8065-b59953a6fbcc,Deluxe,309.85,6,1859.1000000000001,4,59,2023-05-31,2023-06-06,Corporate,Thailand,309.85,0.9295500000000001
48a24887-3fc7-4d71-868f-8bf8e8647786,Family,134.8,6,808.8000000000001,3,0,2024-01-11,2024-01-17,OTA,Guinea-Bissau,134.8,0.40440000000000004
205acfbe-b10b-4ce3-bce8-70007861fb9f,Single,100.87,14,1412.18,4,69,2023-11-06,2023-11-20,OTA,Jersey,100.87,0.70609
08907c6f-436b-427c-b03e-9fef36306830,Double,201.69,10,2016.9,3,92,2024-05-12,2024-05-22,OTA,Niue,201.69,1.00845
a74005a6-86a4-449c-a8b1-824b17a590fe,Double,100.26,6,601.5600000000001,2,45,2023-11-07,2023-11-13,Travel Agent,Latvia,100.26,0.30078000000000005
734e01fd-ac33-42ba-b960-b0a854b4f89f,Suite,464.42,5,2322.1,5,62,2022-06-04,2022-06-09,Direct,Australia,464.41999999999996,1.16105
e42cc308-0baf-4a52-890c-14d9c12317d3,Double,96.67,10,966.7,3,71,2023-08-10,2023-08-20,OTA,Anguilla,96.67,0.48335
11870784-8981-47b6-b657-8ebb0e82e8ee,Suite,292.6,7,2048.2000000000003,4,17,2023-11-16,2023-11-23,OTA,Lesotho,292.6,1.0241000000000002
995efca9-8e4a-4be1-9118-c1f56f88212f,Suite,295.43,14,4136.02,2,31,2023-01-25,2023-02-08,Corporate,Ireland,295.43,2.06801
e5719ab7-ad2d-48f8-b4c0-6b0f3c7dd733,Family,265.99,13,3457.87,2,6,2023-01-15,2023-01-28,Direct,Belize,265.99,1.7289349999999999
ef5eb1a4-6d3b-4aec-aa34-9916b42fc34f,Double,71.64,12,859.6800000000001,1,97,2023-11-01,2023-11-13,Corporate,Turks and Caicos Islands,71.64,0.42984000000000006
559d5d9d-cda9-4f26-9304-dff383556e14,Single,127.55,1,127.55,1,5,2023-05-04,2023-05-05,Travel Agent,Venezuela,127.55,0.063775
ce54444c-1c29-4d63-9646-70eee99b9402,Double,375.61,12,4507.32,2,24,2023-11-20,2023-12-02,Direct,Turks and Caicos Islands,375.60999999999996,2.25366
c8dcf806-a4ba-4875-9aef-f2efbb0553d1,Double,128.87,5,644.35,4,86,2023-09-06,2023-09-11,Corporate,Cameroon,128.87,0.322175
2f0dbeab-d1c4-4244-8d4a-8c5ee9835ea1,Double,366.56,11,4032.16,4,67,2023-06-24,2023-07-05,OTA,Angola,366.56,2.01608
bab2cf72-f8f7-47b3-be2e-42a65a5913ce,Deluxe,324.25,9,2918.25,2,25,2023-03-25,2023-04-03,Corporate,Qatar,324.25,1.459125
3a111ae3-0931-486e-ab78-1576cc2d63b3,Suite,412.94,5,2064.7,4,78,2022-06-30,2022-07-05,Corporate,Ghana,412.93999999999994,1.0323499999999999
fc33ef88-9b72-4537-9d49-951e6f88f037,Single,215.1,4,860.4,1,2,2023-11-29,2023-12-03,Direct,Malta,215.1,0.43019999999999997
a515b202-fe7e-44c1-bdf9-44dfa36260a0,Single,486.97,10,4869.700000000001,4,47,2023-10-28,2023-11-07,OTA,Mexico,486.9700000000001,2.4348500000000004
b72661df-69c6-4103-9849-fd915a51a3af,Deluxe,338.35,8,2706.8,4,69,2023-04-21,2023-04-29,Corporate,Morocco,338.35,1.3534000000000002
fa256071-0aa3-4cbe-8f0a-db4262e24031,Single,476.47,11,5241.17,3,60,2023-05-29,2023-06-09,Travel Agent,Bolivia,476.47,2.620585
81322fd7-81b0-434c-8890-9ff7d715578c,Family,244.3,8,1954.4,3,33,2023-05-01,2023-05-09,OTA,Vanuatu,244.3,0.9772000000000001
89207711-4c4d-4979-81d4-ef73ba18c56a,Suite,116.11,14,1625.54,1,45,2022-06-27,2022-07-11,Travel Agent,Saint Helena,116.11,0.81277
14bf317e-d40e-4f8c-8eae-07093a577c4d,Single,187.78,13,2441.14,2,13,2023-04-19,2023-05-02,Direct,Trinidad and Tobago,187.78,1.22057
5674100c-f425-45e1-8fc9-9aa86b042f58,Suite,312.5,10,3125.0,3,56,2023-10-06,2023-10-16,Corporate,Jamaica,312.5,1.5625
341d1268-fdd5-4bad-87df-7152ffc2e443,Double,190.53,2,381.06,2,76,2023-04-19,2023-04-21,Corporate,Mongolia,190.53,0.19053
422b92bb-be3d-474b-a2ef-14c2c9b5442d,Deluxe,349.16,14,4888.240000000001,2,90,2024-04-24,2024-05-08,OTA,Central African Republic,349.16,2.4441200000000003
adbd72f8-9a83-49d9-b56d-fa83148de2ee,Single,146.82,13,1908.6599999999999,5,100,2023-10-06,2023-10-19,Direct,Taiwan,146.82,0.9543299999999999
69b0821a-70fa-422b-8e3c-6f16e53e0d88,Double,115.15,12,1381.8000000000002,5,88,2022-07-23,2022-08-04,OTA,Turkey,115.15000000000002,0.6909000000000001
a4b21383-15ca-463b-a5f9-58f859b995c2,Double,193.52,11,2128.7200000000003,3,0,2022-06-19,2022-06-30,Travel Agent,South Georgia and the South Sandwich Islands,193.52,1.0643600000000002
4a78595a-6159-455c-882e-fdfeba410b1a,Deluxe,485.72,2,971.44,4,10,2024-02-26,2024-02-28,OTA,Samoa,485.72,0.48572000000000004
0761fa2e-023e-461c-a354-3ecb8126e8ae,Suite,139.29,4,557.16,4,24,2024-02-04,2024-02-08,Direct,Italy,139.29,0.27858
3ab51d53-fc7c-4fe3-b9fa-318d7e06b5cd,Single,190.84,8,1526.72,4,44,2023-02-06,2023-02-14,Direct,British Virgin Islands,190.84,0.76336
12bef324-08f2-460f-bfcd-12b96ab421e8,Double,388.92,3,1166.76,5,94,2022-07-07,2022-07-10,Direct,Bulgaria,388.92,0.58338
cae8359d-c416-4a8a-8eb0-a500bd64fc78,Single,63.36,3,190.07999999999998,1,60,2023-02-07,2023-02-10,Travel Agent,Samoa,63.35999999999999,0.09503999999999999
4781783b-d89a-4a9b-806e-56df0612433d,Single,293.87,8,2350.96,2,72,2024-01-07,2024-01-15,Corporate,Lithuania,293.87,1.17548
b529acb4-09ae-4298-b76b-9c055900e38f,Suite,438.82,14,6143.48,4,24,2023-03-01,2023-03-15,OTA,Cook Islands,438.82,3.0717399999999997
ca3e5b49-c16f-4c04-b857-a7af12593615,Single,316.54,1,316.54,3,58,2023-04-14,2023-04-15,Travel Agent,French Guiana,316.54,0.15827000000000002
f673466b-57c2-44d4-afb2-6dcc65c6ee3a,Suite,433.25,2,866.5,4,8,2023-08-05,2023-08-07,Direct,Mexico,433.25,0.43325
188f6a9b-a130-4dbe-85ac-1fe3e461640c,Family,207.07,8,1656.56,3,39,2023-10-28,2023-11-05,Direct,Cambodia,207.07,0.82828
b6a0f9f7-26b6-4bfc-af02-afd7fce09e3c,Double,479.01,3,1437.03,4,62,2023-03-15,2023-03-18,Corporate,Guatemala,479.01,0.718515
6d63b649-dd4e-4d94-bd51-4a8854bb4671,Single,180.74,5,903.7,4,5,2023-06-10,2023-06-15,Direct,Puerto Rico,180.74,0.45185000000000003
c51d0fbf-d754-405e-911b-45b14a826a41,Double,467.32,2,934.64,1,79,2022-11-05,2022-11-07,OTA,Morocco,467.32,0.46732
23e05eaa-c8e3-4b39-a1d4-99bba0c9c833,Family,183.71,9,1653.39,5,57,2023-04-08,2023-04-17,OTA,Equatorial Guinea,183.71,0.8266950000000001
232530e8-9b5d-4190-9e18-ef3c439dc893,Deluxe,309.33,14,4330.62,5,5,2023-09-19,2023-10-03,Corporate,Faroe Islands,309.33,2.16531
9dd7c8d5-3610-4098-b411-e761fe33d901,Family,147.98,12,1775.7599999999998,1,27,2022-09-16,2022-09-28,Corporate,Solomon Islands,147.98,0.8878799999999999
f9d3ae64-3234-463a-946b-931a4789d8c4,Single,158.33,12,1899.96,3,28,2022-09-29,2022-10-11,Travel Agent,Austria,158.33,0.94998
6f28b975-89f8-456d-b023-0594b94591ad,Double,100.35,11,1103.85,1,0,2023-09-28,2023-10-09,Direct,Benin,100.35,0.551925
fdc00f3a-4b4c-4aba-ab68-921ea2c49b8a,Deluxe,394.01,1,394.01,3,28,2022-10-24,2022-10-25,Direct,French Southern Territories,394.01,0.19700499999999999
5e2342d3-e6a4-4d5e-a60e-f7baf88e8bd7,Suite,349.26,3,1047.78,3,86,2023-05-27,2023-05-30,OTA,Benin,349.26,0.52389
55495718-c607-4969-aa1c-8f72093a9749,Suite,105.67,8,845.36,3,3,2023-03-23,2023-03-31,Direct,Congo,105.67,0.42268
bc7d438e-efe5-4c11-bc88-0d4e42549162,Single,315.15,9,2836.35,4,44,2024-05-05,2024-05-14,OTA,Montserrat,315.15,1.418175
e849a22f-c724-4dde-9efa-cc36836090f5,Single,338.13,10,3381.3,5,16,2024-02-12,2024-02-22,Travel Agent,Saint Barthelemy,338.13,1.69065
3bfa0c50-97ae-4ec2-a033-c2e2feff25b3,Suite,340.83,3,1022.49,1,7,2022-08-06,2022-08-09,Corporate,Belarus,340.83,0.511245
5283abc9-11a2-4a96-a9f4-2a51bfbcba2a,Family,469.11,14,6567.54,5,92,2022-08-18,2022-09-01,Direct,Benin,469.11,3.28377
8742f611-dfb7-411d-b437-ed4fe12021de,Family,153.49,8,1227.92,5,96,2023-07-16,2023-07-24,Travel Agent,Guadeloupe,153.49,0.6139600000000001
7534e313-72ae-41f8-b38f-9d02a53fde50,Double,232.74,4,930.96,1,50,2023-11-21,2023-11-25,Corporate,Kenya,232.74,0.46548
50441ff1-632b-4a44-a47f-84ca7b4ece8b,Family,468.08,11,5148.88,2,24,2024-04-30,2024-05-11,OTA,Kuwait,468.08,2.57444
a77e0784-ee28-40c6-8b42-41f4315c712f,Family,354.74,3,1064.22,4,81,2023-02-27,2023-03-02,OTA,Northern Mariana Islands,354.74,0.53211
c938bbf1-9f2e-48f0-87c0-5f445eae52af,Deluxe,273.6,6,1641.6000000000001,4,19,2023-08-26,2023-09-01,Travel Agent,United States of America,273.6,0.8208000000000001
6025afde-885b-4eea-be34-2cf38d6028a8,Family,330.95,12,3971.3999999999996,1,46,2022-08-24,2022-09-05,Direct,Norfolk Island,330.95,1.9856999999999998
d191f085-0470-4787-967e-99df6d2da247,Double,188.51,4,754.04,2,84,2023-11-05,2023-11-09,Direct,Israel,188.51,0.37701999999999997
1bd6a6cd-9845-4e22-ae00-fea208199616,Single,94.99,11,1044.8899999999999,5,54,2023-08-03,2023-08-14,Corporate,Sri Lanka,94.99,0.5224449999999999
2c09e456-8c9b-4b97-9ee8-d8515e914e81,Deluxe,117.57,4,470.28,4,16,2022-07-10,2022-07-14,Corporate,Hong Kong,117.57,0.23514
3317e91e-e4fe-4067-878c-c9e1da56d1ba,Single,74.04,9,666.36,4,29,2023-02-12,2023-02-21,Corporate,Pakistan,74.04,0.33318000000000003
99b2bf10-8a85-446e-8868-f81c2ea0232a,Double,55.14,3,165.42000000000002,5,51,2023-12-16,2023-12-19,OTA,Suriname,55.14000000000001,0.08271
6cadb727-527b-4d29-9a68-09792d47f722,Single,403.18,14,5644.52,1,6,2023-07-29,2023-08-12,Corporate,Belize,403.18,2.8222600000000004
46cf37da-1799-4c96-be21-c041832c2246,Deluxe,309.27,13,4020.5099999999998,1,56,2023-06-05,2023-06-18,Corporate,Niger,309.27,2.010255
fda7b729-3e7b-488d-b191-923a93a58945,Family,430.37,9,3873.33,3,54,2024-05-05,2024-05-14,Corporate,Burkina Faso,430.37,1.9366649999999999
968f3846-d02e-4f4b-b22e-ac3838657afd,Family,188.21,4,752.84,4,22,2023-07-19,2023-07-23,Corporate,Djibouti,188.21,0.37642000000000003
c652fa55-f798-4cbd-85ce-45b7608e685a,Suite,390.77,14,5470.78,4,85,2024-02-17,2024-03-02,Direct,Turks and Caicos Islands,390.77,2.7353899999999998
29c564b1-29fe-4a7f-84fe-a82811200b28,Suite,330.48,3,991.44,2,10,2022-08-30,2022-09-02,Travel Agent,Luxembourg,330.48,0.49572000000000005
9a42f35d-c571-48e3-888a-193a721bd6cd,Deluxe,338.9,7,2372.2999999999997,3,69,2023-09-27,2023-10-04,Direct,Tunisia,338.9,1.1861499999999998
f26d36ac-dadf-4d43-a705-adde57318221,Suite,165.65,11,1822.15,2,55,2023-02-16,2023-02-27,Direct,Bahrain,165.65,0.9110750000000001
84b9973f-4e8a-47ce-b9e6-126575e82c9b,Suite,224.35,5,1121.75,4,35,2022-05-30,2022-06-04,Direct,Nigeria,224.35,0.560875
