Product ID,Product Name,Production Date,Production Volume,Defective Units,Production Efficiency,Inventory Turnover,Time to Market,Supplier Reliability,Inventory Level
6fa69312-8c74-4585-95d3-6aa71424b458,Widget A,2023-05-18,322,1,1.0,2.35,101,0.92,162
c0ecdd83-b62b-47b0-93dc-c108119c8148,Apparatus H,2022-03-27,302,27,0.91,3.52,67,0.92,450
ed67680f-2430-4450-a137-03fd19e9e865,Gadget B,2021-09-19,909,82,0.91,4.5,62,0.83,50
5839bd57-109f-4435-9cc4-a68fbe151655,Tool D,2023-10-10,534,53,0.9,6.18,171,0.88,424
98b90fae-d200-41db-97a8-60fe2bfa3362,Tool D,2022-07-20,427,26,0.94,2.45,126,0.97,390
e9b55bce-7720-4e35-af87-5d67c3160106,Contraption I,2023-05-19,365,13,0.96,2.35,92,0.92,143
bef7d0e8-5e9a-48fd-b134-92b72377b4e4,Gadget B,2023-04-27,286,7,0.98,3.55,132,0.9,215
edfe1bc5-627d-41e5-89c8-273acf8c77f4,Device C,2021-06-21,762,6,0.99,7.1,174,0.9,221
15b97c4d-4a83-4e6b-bd94-9cfba243c98b,Apparatus H,2022-12-28,642,5,0.99,6.32,65,0.99,372
df48e306-e78c-4358-9650-2924c4d283cd,Instrument F,2023-01-08,482,43,0.91,2.68,87,0.97,221
113b4ffa-178e-47cf-8ea4-f0f508ac168c,Gizmo J,2021-12-30,206,9,0.96,3.89,99,0.99,210
000eb037-eabb-467d-86a9-207350d47792,Widget A,2023-04-19,173,11,0.94,4.16,104,0.98,183
753870f2-bd0f-4857-9df7-70912abcf0d8,Apparatus H,2023-02-15,177,16,0.91,2.23,96,0.87,262
146ee5cc-2f57-4df1-bd02-b81660bda485,Gizmo J,2022-12-08,456,11,0.98,4.37,137,0.9,327
8c413288-eefe-4711-8539-12564b6e1a3a,Apparatus H,2021-09-19,413,6,0.99,6.18,71,0.87,468
afc73e12-e239-4829-a19e-8af667705ea5,Gizmo J,2022-03-28,815,20,0.98,6.72,103,0.86,492
a213d55a-d6e1-47a3-ad73-0c593f7cc1b3,Contraption I,2023-01-09,761,61,0.92,2.57,120,0.82,108
36f5a2d8-2d34-4ea7-a524-f81583691e63,Gizmo J,2022-10-02,913,42,0.95,5.02,60,0.85,174
afee0e65-3fe4-49d6-93fe-a8f8ecb2c90b,Widget A,2023-12-16,135,4,0.97,4.06,31,0.84,441
abdb7bcf-8553-4fd8-bd68-3f9fc6da1301,Machine G,2023-01-28,290,26,0.91,4.21,131,0.87,93
029d33d4-b96c-4008-b52a-5e2d1a13e840,Component E,2023-02-23,842,51,0.94,3.21,37,0.8,194
a1d07f21-fd53-4344-b25d-7ddb7444402c,Machine G,2023-10-12,179,6,0.97,3.23,26,0.98,192
531dc052-28cc-4789-9266-8407110e6e10,Gadget B,2024-03-24,820,46,0.94,7.08,83,0.97,355
a1fd8ea9-7956-4ffe-9afd-8e0302371c4c,Instrument F,2023-08-25,304,21,0.93,5.05,92,0.98,378
0359d466-e68c-41b1-970c-82cf026e569e,Machine G,2022-06-17,141,9,0.94,5.82,173,0.98,359
b2dfbdaa-0d2c-4040-8c20-6f94bf36314b,Component E,2023-03-22,859,16,0.98,2.03,131,0.99,220
812943d8-8a08-4f84-b0bb-de970b52156b,Machine G,2022-09-04,841,43,0.95,3.32,117,0.95,156
88e5568b-3d08-4a9e-86db-149e2c57c548,Gadget B,2023-10-26,508,24,0.95,4.62,27,0.98,476
a716e4bc-db27-4f60-9e55-90b5db08b6cf,Gizmo J,2023-11-09,263,17,0.94,7.26,104,0.85,112
bfd24eaa-6f6e-4a82-8160-161ed15d4543,Contraption I,2024-02-14,644,60,0.91,6.35,75,0.98,69
92bc3063-39f2-4065-9152-eb25df7f587e,Gizmo J,2022-12-19,688,15,0.98,6.26,27,0.98,219
38afd585-8e96-4c65-859c-90c75d3bad26,Instrument F,2021-07-31,957,86,0.91,6.19,31,0.83,134
a09e44d8-c880-48cc-808b-45dcfda02925,Widget A,2024-01-15,669,16,0.98,4.39,58,0.82,378
66b68132-e538-4cbd-93e8-74fa196b9f86,Apparatus H,2022-12-27,200,19,0.91,6.78,31,0.92,463
e005f8ea-c2c1-4770-b809-2102bc0549e7,Device C,2023-05-13,147,3,0.98,7.68,89,0.84,338
f6a2dfa1-0171-443b-9db1-ebecd2195649,Widget A,2023-10-03,425,37,0.91,7.07,140,0.93,350
468d8ae6-f4fc-4490-9f58-5888be5cb4c6,Contraption I,2021-05-19,183,7,0.96,7.57,58,0.89,432
39968dab-63b9-4a5a-9e30-62316f4d1355,Gadget B,2023-01-08,380,17,0.96,2.42,161,0.93,138
71ad8ec7-a625-49fc-9625-35f93d47a756,Gadget B,2022-06-17,308,8,0.97,7.71,13,0.87,406
847215cb-e550-4498-8908-9455deac78c2,Instrument F,2021-10-27,200,9,0.95,2.22,173,0.88,269
9ab7ff9a-7360-478b-bd00-9d9c96491b16,Gizmo J,2022-03-07,818,54,0.93,5.66,135,0.87,394
1b872647-a6bd-4098-86c9-f09f055b0bbb,Device C,2021-10-15,130,0,1.0,5.04,136,0.97,460
92b59b10-067e-4f07-acd4-bea83d871c44,Device C,2022-12-31,503,26,0.95,5.53,108,0.91,247
664dc6cb-95cf-4618-b403-be64ebf98858,Tool D,2022-11-05,865,32,0.96,2.09,122,0.95,378
67144b9e-78e6-4a37-b113-00d7287d1440,Gizmo J,2022-06-28,595,37,0.94,2.84,161,0.94,244
e6b7310c-2bf2-4ab0-b31b-be53c19a2885,Contraption I,2022-06-21,180,14,0.92,7.84,112,0.94,188
24be6048-d7fa-40a1-a758-bbabc65e332f,Gadget B,2022-04-15,200,1,0.99,4.3,124,0.95,222
c0ee412f-d066-49de-bc76-a26b8fb72b50,Component E,2021-08-19,936,13,0.99,2.39,169,0.81,260
09ad6ccd-94a1-4278-bda3-007838cfea45,Apparatus H,2023-06-21,107,2,0.98,7.95,96,0.93,148
28aa3ecd-ed18-4631-846e-6f4de5452370,Gizmo J,2022-08-11,757,53,0.93,4.56,135,0.83,487
67c052d0-34df-4db4-bdee-d3a245ed10b9,Gizmo J,2024-01-09,425,14,0.97,2.59,117,0.88,145
15f60732-9d0c-4a37-b1a8-09d19311d20b,Device C,2024-02-17,640,11,0.98,3.69,153,0.83,385
b00e28f1-b639-43aa-a7d5-86cb7c61acfa,Gizmo J,2021-11-14,328,31,0.91,5.53,87,0.93,179
0dbc03af-288c-487b-986d-cda0c83e9458,Device C,2021-09-03,864,81,0.91,4.25,170,0.85,328
2120959b-1657-45e2-aab7-97071903371e,Gizmo J,2022-10-29,435,18,0.96,3.61,81,0.81,248
3c072c91-8da7-49d9-8933-8574dc2f2036,Widget A,2024-04-12,491,19,0.96,3.73,104,0.96,175
efe0b011-fa55-43c6-8a3a-7e0c54aca2ab,Tool D,2022-03-21,472,1,1.0,3.26,18,0.97,460
9e710d3b-6d70-4127-81c7-7a18071be0fe,Gizmo J,2024-02-07,910,41,0.95,7.69,176,0.98,154
74f0192d-4fce-40d4-8408-dd9479214415,Tool D,2021-12-26,118,1,0.99,6.92,60,0.88,500
5a6999b2-8fc4-4c53-8d39-560e93180584,Tool D,2021-08-07,358,0,1.0,7.0,153,0.84,471
ef5f10d2-071c-4338-b79a-b9d4213ad6df,Component E,2023-08-10,748,61,0.92,6.92,92,0.92,410
fbac2123-912a-44a5-8712-8b74409b49c1,Component E,2022-10-04,433,26,0.94,7.18,36,0.97,431
ab129703-a87b-477a-953d-14eba3bcbf1a,Device C,2023-01-05,916,1,1.0,4.84,76,0.93,378
07112737-1601-467e-9d04-916ef4eaa548,Device C,2023-07-02,109,9,0.92,4.8,101,0.87,245
b2b86a88-e0f0-4360-a265-8e89dd55c6d9,Gizmo J,2024-01-26,581,5,0.99,3.21,76,0.96,208
40f4ea8f-e347-4156-b80e-073c09756e11,Component E,2021-10-31,349,2,0.99,4.55,152,0.81,269
485313af-4c92-46b7-b07f-c382d68085ac,Contraption I,2021-08-06,545,23,0.96,6.29,42,0.82,106
cb0912b7-9045-4a68-b6e2-6d6f90335523,Instrument F,2021-07-13,539,42,0.92,2.28,20,0.96,354
dbc0f144-2cd0-4011-b2fd-7916e77c4e16,Tool D,2021-12-19,398,35,0.91,4.32,62,0.99,311
fe88939e-ae16-4c9f-b943-a6fdce0dcdc1,Gadget B,2023-11-26,598,20,0.97,7.73,147,0.83,237
5c57aebe-3b99-4221-8b30-8d5c0b61ce7b,Component E,2023-11-08,313,14,0.96,7.03,170,0.97,263
192f2aff-123b-4956-9e35-b0ff1247f7ca,Gadget B,2022-08-11,527,36,0.93,7.26,119,0.83,306
36210b87-c2c8-4b8b-b22a-8914198247a8,Widget A,2023-03-12,188,12,0.94,2.73,98,0.95,440
4dae1e4b-05b7-4269-9326-e659c29bf8ae,Apparatus H,2022-11-28,615,50,0.92,2.03,153,0.93,114
f5dfeb1a-5e12-4f32-be58-3a9c10414bda,Tool D,2022-01-15,114,0,1.0,6.77,134,0.98,485
075e230f-fe71-41d3-985a-e66b95d65d5a,Apparatus H,2022-08-03,117,3,0.97,4.78,113,0.82,200
ecc15249-80db-4cf3-954b-860578beb77d,Tool D,2023-02-12,118,2,0.98,3.96,158,0.89,379
070e4a64-dd98-4431-9031-259c0d4e7f76,Apparatus H,2023-05-26,124,3,0.98,6.47,148,0.97,500
2ccd62c6-e974-4248-be63-9e226289133a,Device C,2021-08-03,966,89,0.91,4.25,118,0.97,307
c1900a7b-399a-45a3-8950-88f4d50c6620,Device C,2021-05-23,763,30,0.96,6.13,166,0.85,103
ca6cac1e-20ef-49a3-8186-5163d6d6c9ad,Contraption I,2021-09-01,602,2,1.0,7.43,89,0.93,308
d81469a3-1e44-4cec-8d07-9c2bbde84067,Apparatus H,2023-11-19,451,23,0.95,3.37,161,0.88,435
2372c3ee-2f5f-4fa8-bcab-86254b60dad5,Apparatus H,2022-12-06,387,0,1.0,4.61,62,0.84,289
dac7f891-5f04-42bf-9532-67c2c879d4fa,Apparatus H,2022-01-18,851,24,0.97,6.65,16,0.84,88
10f02bfd-85a3-445f-bcdb-9ce20dd305c4,Instrument F,2023-01-04,311,31,0.9,5.72,157,0.82,173
83b1b85a-aaf4-4279-95e6-c0ad820b520a,Device C,2023-11-05,416,34,0.92,7.36,119,0.98,224
209ab1a8-69c8-43c1-b425-0ac902e67ec3,Gadget B,2022-08-10,691,23,0.97,7.57,157,0.95,489
51ebcf0e-442d-4a74-8be6-b888de1ba839,Instrument F,2023-01-28,513,19,0.96,4.22,149,0.86,495
b13695bd-311a-44dc-8cfb-f0d833b33644,Contraption I,2024-05-08,169,9,0.95,7.57,145,0.91,293
e7b803a1-3cb0-4128-8393-8de679264db8,Contraption I,2023-06-04,638,26,0.96,7.94,173,0.88,339
c70e23db-d7aa-4971-84a5-717d0bbd6bbb,Widget A,2022-01-23,834,69,0.92,5.48,60,0.98,66
37741f5a-40c9-47dc-a560-1681f79e94da,Apparatus H,2022-06-29,172,1,0.99,6.17,22,0.93,108
df8c717c-1e53-4c78-8959-db528893a61a,Contraption I,2022-02-22,146,13,0.91,2.59,141,0.91,332
e6d076cd-9f7f-4ecf-b645-3636d001a4d6,Instrument F,2022-02-27,512,3,0.99,6.26,112,0.99,55
5e6935e8-997f-4b5a-a587-e6a8eece05f4,Gadget B,2024-01-06,585,23,0.96,5.8,95,0.91,428
5a6c9cf2-9eb2-4ca2-93c1-24d31a0f670c,Tool D,2022-07-10,445,38,0.91,2.18,37,0.99,216
8cc04372-db6d-48ff-aac0-18a46524f1b9,Apparatus H,2022-05-29,550,32,0.94,3.07,71,0.98,475
9e6ce53f-4690-4989-814a-4477285ca9f9,Instrument F,2023-08-29,498,40,0.92,4.76,38,0.94,308
e0d0c4fb-547f-4454-8cde-12d3e91b65c6,Contraption I,2023-10-09,771,30,0.96,2.09,131,0.94,424
408d5beb-f598-4633-b8e1-f90d52fde1a6,Instrument F,2023-07-21,377,31,0.92,5.46,147,0.98,193
e081da15-b4fe-4c9a-81c5-006c7795d2d0,Apparatus H,2021-12-31,685,5,0.99,5.02,104,0.98,432
08c00e7f-f1ec-46ff-b599-ccd24e9aef10,Gizmo J,2024-03-30,889,75,0.92,6.46,130,0.93,469
183036ce-4810-4212-ad0b-3c96cc13b337,Widget A,2023-03-24,628,16,0.97,3.32,98,0.98,216
94b607fa-0ab7-4d35-8040-9ed5451c29d9,Device C,2023-07-12,304,18,0.94,6.46,104,0.91,117
f4bf4280-ef88-45e3-9c4f-f52adc843376,Apparatus H,2021-08-15,141,14,0.9,5.61,119,0.87,79
10cd3001-cdf9-4b7b-ab66-3ce794894177,Apparatus H,2023-04-17,443,19,0.96,3.24,64,0.84,334
3fea64df-8375-44e9-9961-a717a9c14f4e,Widget A,2024-02-21,447,16,0.96,4.92,95,0.81,324
7e03a97e-f4ce-42bb-b980-459f6f5ecf2d,Component E,2023-07-03,580,26,0.96,5.16,83,0.99,220
90dab92e-e328-4d07-baf9-920b21eefddf,Machine G,2021-06-11,742,20,0.97,2.24,137,0.86,395
52a662f0-35ba-4d31-a310-89bfa763285f,Contraption I,2023-05-05,326,30,0.91,7.9,179,0.86,212
09ffb66e-2f54-42f3-af45-8974a5002b66,Machine G,2022-07-20,949,26,0.97,6.76,153,0.93,69
8ab399e2-9eeb-4186-bb14-a6509e40691f,Tool D,2021-09-22,831,40,0.95,7.24,69,0.85,280
81f9c0b0-e926-452b-b5aa-8afedb4d60ba,Device C,2024-02-06,663,2,1.0,5.27,78,0.92,299
f1e261cb-df1a-4842-b1d4-cc350274aa8a,Component E,2022-12-02,241,10,0.96,5.47,70,0.91,440
d9ea2bf7-adf5-4dff-bfa2-6ac4488f0370,Widget A,2021-06-05,466,37,0.92,6.61,91,0.88,89
3a25b529-7dd4-4aa7-8dca-54d908b02f88,Widget A,2021-10-14,595,39,0.93,3.88,114,0.99,279
bbff3243-dfb1-40e5-9913-f86adb0f324a,Device C,2023-06-17,389,30,0.92,2.91,96,1.0,250
3623ff34-ea3c-478f-a009-181712296c4b,Apparatus H,2021-09-22,490,29,0.94,3.15,145,0.89,439
ee0edf15-d38d-4c2a-8299-33cce4d4ed2f,Component E,2024-03-01,634,43,0.93,6.19,53,0.95,295
22a266ec-1004-4954-a0bf-b5eea3faca08,Device C,2022-07-14,954,58,0.94,2.4,172,0.83,64
93b4cf1c-b811-4f42-a992-48b1ac3d8920,Gadget B,2023-02-04,476,47,0.9,4.48,154,0.96,379
139a2720-18ac-4b07-afee-97c68cd9f79e,Gizmo J,2022-10-13,206,1,1.0,7.76,100,1.0,259
30b211df-ee02-4de8-9601-ccd9ea6e33b3,Instrument F,2022-02-05,818,32,0.96,7.16,100,0.91,414
d012493a-c90b-4678-803f-206e60573f2e,Widget A,2021-10-08,133,6,0.95,7.05,98,0.81,183
f41c1032-323d-43b0-a367-67837f7f405a,Gadget B,2021-07-29,438,41,0.91,5.02,85,0.97,239
da43ff3f-a2a7-4a91-8bf3-1f4db0f38e3e,Widget A,2024-02-19,827,60,0.93,7.35,15,0.8,202
429cfba9-f068-41f1-aff4-b6ea0f71191c,Gizmo J,2023-02-21,309,21,0.93,2.04,14,1.0,237
49187830-4aab-44da-b4bb-54e7a51c1fb8,Widget A,2024-04-08,756,51,0.93,5.63,110,0.97,273
2a7df191-d783-471d-99b7-59d2948ed5bc,Machine G,2023-10-08,425,31,0.93,7.07,127,0.81,415
a3b1858a-1f89-43e6-84f1-1a5a8b30b9c6,Device C,2024-03-20,562,9,0.98,3.82,38,0.98,78
a810d91e-83a0-4fa4-a5a7-ff0a3224ed7c,Component E,2022-08-02,582,8,0.99,5.5,90,0.8,156
130a0b58-7276-4660-9b6d-ad19167efe53,Device C,2022-08-01,125,12,0.9,2.31,99,0.86,190
1481389b-6c82-43f7-8355-ae1ddbe9ad48,Instrument F,2021-08-31,603,36,0.94,2.43,76,0.93,188
c51f7788-956f-4e4b-a981-1b2172e29e72,Contraption I,2022-08-28,781,77,0.9,3.32,105,0.95,243
914f8889-fe0d-4c28-8c9b-f2bc97450ac5,Machine G,2023-10-10,984,56,0.94,5.36,23,0.95,342
ffe7f735-5b01-48e0-8afb-e815cc5b84c2,Component E,2021-09-05,105,6,0.94,7.09,174,0.82,392
8dc3c5e2-5d0a-4362-9632-182aa2fab784,Component E,2021-09-09,792,73,0.91,4.18,19,0.97,77
768388d3-3853-4c2a-815a-488a98562187,Component E,2022-10-26,136,9,0.93,6.52,85,0.89,86
8a994c1a-95ac-4c8a-b499-952c094a59c3,Tool D,2022-11-10,127,2,0.98,6.16,161,0.85,378
20d0005e-72f7-4666-b57d-9d966037a1f0,Device C,2022-09-20,768,56,0.93,2.52,140,0.83,345
1a3751d3-ff97-4442-b2cd-33c14158f8ec,Apparatus H,2022-05-26,778,25,0.97,6.87,96,0.95,328
2fcf970d-7e8b-4b6b-9a0b-e6d1f4dcf156,Apparatus H,2021-09-17,980,3,1.0,6.49,102,0.84,279
9f503d86-9cdb-4a26-b900-7ca8a18c68b5,Machine G,2023-08-19,791,8,0.99,5.33,101,0.97,196
5d4aff11-21ec-4be2-bbf6-ca7fe617109c,Machine G,2022-05-16,831,65,0.92,3.41,72,0.8,335
8397b5ce-6433-4923-bf38-1a586922b4e2,Widget A,2021-08-14,742,45,0.94,6.92,46,0.96,126
3668aec2-e642-4f45-95e0-bd27b6f0d339,Instrument F,2023-11-07,306,9,0.97,3.7,155,0.95,417
bcf2ba99-eaba-43f7-9b09-d0b4fca895c9,Instrument F,2022-06-20,718,41,0.94,2.79,102,0.93,83
9e7b95c0-8629-4c19-bd97-d2f3e3b22ddc,Component E,2023-08-25,545,46,0.92,5.59,86,0.99,224
519e9b2f-77fb-4c78-a138-c30e1a557231,Tool D,2023-05-23,111,0,1.0,7.23,33,0.93,449
5868f943-b749-4d49-a833-f7ac2a04ed0d,Apparatus H,2022-01-21,399,13,0.97,5.56,159,0.81,198
46b39c3f-1aa8-49c1-a925-25824e75e867,Gizmo J,2021-10-12,926,25,0.97,3.55,166,0.99,423
c566ce69-bc4e-4943-bac3-9199284799e2,Gizmo J,2023-08-18,721,11,0.98,7.31,92,0.83,201
43fa243e-9fa3-4235-87a4-1485d280f958,Contraption I,2024-04-09,700,8,0.99,6.59,73,0.85,273
144250c2-f32a-4fb0-9754-2a982f3263f0,Apparatus H,2021-09-17,600,3,0.99,4.12,80,0.84,96
d31b2efe-2581-46cf-a975-c25c15451ba1,Component E,2023-03-25,208,2,0.99,2.71,43,0.9,373
87442d69-a3d0-405b-8805-e49cf3a0f704,Gadget B,2021-09-11,649,27,0.96,3.14,37,0.91,413
a5bd1844-940f-433f-bbbe-7af623f604e1,Apparatus H,2022-07-11,648,32,0.95,4.74,123,0.99,210
b09ed717-8566-4cf9-9fb2-9a9dc8e9f851,Component E,2021-11-10,316,4,0.99,7.6,39,0.86,149
23276012-ed39-4e63-b744-01b27fb40f81,Device C,2023-08-29,774,40,0.95,3.83,78,0.92,459
00c19429-5412-442a-93ab-4875c73c3b44,Apparatus H,2021-06-21,990,41,0.96,7.27,24,0.9,165
caef7ecd-a7d8-4fe1-a644-b52dfb81c7af,Contraption I,2022-12-01,779,45,0.94,2.12,55,0.9,164
e41b7a46-ef1d-4c79-ab3d-507014fa908d,Gadget B,2023-03-01,608,37,0.94,7.98,82,0.88,483
a1d59fc9-9586-4ef0-9852-257ca8a27feb,Instrument F,2023-06-03,591,21,0.96,2.39,101,0.91,160
559355d3-c7e9-4602-830d-d4ca9c1a21a4,Device C,2024-03-26,714,5,0.99,4.23,37,0.96,111
7e947a74-0b95-404a-a3e2-149c4b88b81b,Instrument F,2021-09-27,538,15,0.97,2.62,41,0.85,353
f4543f01-657b-4b2c-a307-19d88a704138,Gadget B,2022-04-26,967,23,0.98,2.6,20,0.8,121
888c8d5f-3994-40e6-b2d4-c4fcf277b948,Gizmo J,2022-08-10,715,21,0.97,5.85,118,0.98,322
9f7129a8-405d-411c-b950-8092773563c4,Component E,2024-01-23,529,43,0.92,4.72,51,0.99,397
3041acac-9e00-4710-b3f9-7448eb4e48b0,Gizmo J,2022-08-16,850,54,0.94,6.7,93,0.81,426
2b61bcff-208c-480f-8183-48594fceba4c,Gizmo J,2021-12-01,798,38,0.95,5.6,171,0.83,111
56335b23-d2fe-45c0-9709-c0d83a440b5d,Instrument F,2023-09-12,974,71,0.93,5.03,11,0.92,361
9e35741f-9976-4ca8-9698-22b776e11d9c,Gadget B,2021-11-16,582,52,0.91,3.49,173,0.8,208
9695b230-0feb-4335-8df8-2361c9e29f11,Instrument F,2024-01-06,377,3,0.99,2.94,88,0.94,114
8206cdda-e829-4d0d-91f4-bc48f7bcee6f,Device C,2023-03-18,743,66,0.91,6.89,94,0.97,191
b7c33038-4d21-46bb-ab97-cd32899280fb,Gizmo J,2022-05-04,413,37,0.91,3.16,136,0.91,489
ef781f4a-9e67-47d3-af00-3006e293f7a5,Tool D,2023-03-10,446,7,0.98,5.82,83,0.94,134
4b872659-7c2f-417f-b04b-6fe7367c1564,Tool D,2022-03-04,393,13,0.97,6.25,78,0.86,136
1098d167-ab59-4fcd-9b3e-ed81043a5734,Gadget B,2022-11-03,239,14,0.94,4.87,131,0.91,132
8b486093-fd09-438e-8333-eaf4ac00d2f2,Instrument F,2023-06-20,503,5,0.99,4.99,114,0.92,268
20e12541-6519-425e-82f6-8b89e2ffddf1,Contraption I,2023-02-21,201,10,0.95,3.47,123,0.82,243
761f6cc1-c1b2-4b0a-948c-d4d9a9981881,Gizmo J,2023-01-26,589,15,0.97,5.23,131,0.82,60
6c282a5e-1fc6-470a-a44c-42208d586742,Apparatus H,2023-05-02,187,3,0.98,2.84,148,0.82,408
2c6a16fd-4c2c-4aa4-a447-9163b032cca1,Machine G,2023-03-21,712,10,0.99,2.65,180,0.98,174
71369ebd-9982-4bb7-a56e-1617e98eb0a9,Contraption I,2021-05-24,616,13,0.98,7.03,110,0.81,369
eda2e334-e33d-4845-a825-6da4382e211b,Contraption I,2024-02-18,573,2,1.0,5.44,149,0.81,320
5c3d7395-68de-415f-8098-763775d9bd23,Device C,2022-12-04,455,16,0.96,4.5,100,0.85,332
2484f8a9-8841-4159-af51-59d57561e08f,Contraption I,2023-01-05,175,0,1.0,5.76,21,0.83,205
dd2823a9-978c-42ae-be79-ef326ae63943,Tool D,2022-11-18,672,26,0.96,2.07,55,0.86,78
0754f6c0-3a2d-4fe7-9615-9b0e4252b160,Gadget B,2022-06-09,674,33,0.95,2.1,180,0.86,72
d51ee837-488a-435f-aa72-247256264e08,Device C,2021-05-19,837,17,0.98,5.91,32,0.8,136
fd30b0ff-ff45-41ab-9c1f-9ff70e18080e,Gadget B,2022-02-17,711,17,0.98,3.01,43,0.91,269
d3dc6f82-0d21-4b9f-badc-8eefa5490688,Gizmo J,2023-01-15,693,26,0.96,3.99,44,0.85,149
69b8f5de-b09a-4808-841c-6230a708a946,Contraption I,2022-12-26,415,18,0.96,5.95,79,0.81,461
20992f3e-574e-466f-9644-80a2f8174c3d,Gadget B,2022-09-20,518,0,1.0,5.02,20,0.86,92
1b1e02a2-22db-48da-88d3-c839894cfeb7,Apparatus H,2022-06-19,910,9,0.99,4.1,86,0.93,83
18b7d4db-b6da-49e8-b380-cfae6af71135,Instrument F,2021-12-16,212,19,0.91,2.87,57,0.91,150
0b5e765b-db6c-4fea-96be-2b5426773873,Widget A,2022-01-08,132,1,0.99,2.46,68,0.94,326
7511e4be-7292-4760-82b6-12515688bb06,Contraption I,2022-09-05,371,10,0.97,5.12,38,0.92,177
de21878d-270d-42ea-9ea5-356538fb0caa,Component E,2024-01-23,723,57,0.92,4.59,141,0.99,228
53e15247-8348-412c-a2e4-7cdcada0e132,Component E,2022-11-26,442,18,0.96,6.58,65,0.83,394
2c926476-0813-42e3-a5d1-14238e0ea0c1,Widget A,2022-05-26,816,8,0.99,7.72,119,0.85,438
d36be703-58f9-4a4c-84ec-cd7b3c38e692,Device C,2023-07-01,213,11,0.95,5.81,131,0.99,249
d44bc3a6-10fc-4a14-a072-d9a6d371c8fd,Gizmo J,2022-01-23,406,21,0.95,4.59,72,0.81,229
86bf0e6d-098f-4f05-b052-4a6e1bd5f3b8,Widget A,2021-10-06,590,29,0.95,7.54,122,0.94,241
82722421-92ce-483e-b84d-ac28185ff540,Widget A,2024-04-23,116,1,0.99,7.56,167,0.85,167
63820f0d-972a-4931-a200-327d2bd8d31d,Device C,2023-04-29,215,13,0.94,2.01,45,0.83,306
80ac3176-cc9a-41ef-9a59-cbc56d528cd8,Machine G,2022-11-19,235,15,0.94,4.9,90,0.88,126
722f2e09-1091-4950-889e-f3bfa89543f3,Machine G,2022-11-13,238,20,0.92,4.69,62,0.87,192
89f55c27-3c02-4b80-8cf6-4e369c4e2225,Widget A,2023-02-03,736,0,1.0,7.21,122,0.89,447
0676a48e-e083-49c9-85e9-398b5ec4a3c0,Gadget B,2021-10-06,770,18,0.98,3.91,79,0.95,259
61503533-0303-4a72-bdec-a1fa7bdda7ef,Gizmo J,2023-11-07,363,31,0.91,2.64,12,0.83,475
de7912fb-8833-48b5-a3dc-5e004c40448d,Tool D,2023-11-13,766,1,1.0,5.33,51,0.88,238
1fc7b771-1abe-47a3-9213-db0b6af2dae0,Tool D,2024-01-26,984,87,0.91,7.75,109,0.88,260
2c7e591a-e5ee-44c3-9046-5e99264835b6,Component E,2022-08-11,685,5,0.99,5.32,82,0.88,134
d4706551-18f2-4b44-9f58-522516f9c304,Tool D,2022-09-19,253,19,0.92,7.34,20,0.89,276
2ea8bf60-3e39-48c1-bc3e-883aabc8c431,Widget A,2023-02-22,801,37,0.95,6.22,52,0.83,222
4ea0ca9d-776a-4848-99c9-ebe36e8239a6,Gizmo J,2021-12-25,607,2,1.0,5.88,23,1.0,50
fc29bc03-ca03-4112-b2ac-e30bfc5bdaf2,Widget A,2022-02-08,240,23,0.9,5.48,149,0.85,155
0f3106b6-3cce-4619-9c9b-272aa00d7627,Tool D,2022-07-12,187,0,1.0,5.76,130,0.81,191
0cb19c48-b631-4589-8154-32f2863ebd79,Gizmo J,2023-01-28,545,16,0.97,7.69,93,1.0,497
4e291e55-989e-4c03-9da6-603fd18cfa2b,Contraption I,2021-09-10,995,86,0.91,2.87,151,0.92,318
ee110126-fe37-4ecc-90fd-db93d03a7135,Contraption I,2023-04-29,405,7,0.98,6.87,95,0.85,454
79309f87-8f06-4881-a5ce-bd080aaf813c,Machine G,2021-05-27,351,32,0.91,7.49,155,0.92,175
8e2ce36f-518a-432d-961f-9531c5cf29d8,Machine G,2022-03-03,615,41,0.93,5.19,48,0.87,467
66ad5120-0694-410b-9fb1-5f7cec81823b,Contraption I,2024-04-23,625,56,0.91,2.47,94,0.88,266
1d2c4065-3bb5-4006-abef-fd664bdbbf56,Gizmo J,2023-10-11,370,20,0.95,4.03,81,0.95,233
57839d41-ac88-4910-808c-72e5590d75b2,Device C,2023-07-05,824,35,0.96,2.76,91,0.81,393
2d178ecc-841b-44f3-b165-27ca19774c7e,Instrument F,2023-01-06,248,20,0.92,4.54,177,0.94,448
048a9d06-beeb-4ba6-b2b3-d2cc22cfe5a4,Device C,2021-08-20,693,51,0.93,3.23,36,0.95,282
f969eff6-2e5f-47db-a6b9-e1e353708cc2,Apparatus H,2024-02-07,381,1,1.0,2.61,23,0.93,231
70257e08-7648-42bf-9ed7-5969270716b8,Tool D,2022-03-01,302,1,1.0,7.68,23,0.98,284
c0b52a4c-b0d8-4492-9add-f8ea0e17912c,Component E,2023-07-25,649,64,0.9,3.15,129,0.83,117
44cfcbd3-4381-49c1-9381-fb88dd5088f9,Device C,2023-11-10,271,26,0.9,3.25,117,0.87,94
c54886a4-1264-497b-8a01-b5d6def87dca,Tool D,2024-01-16,840,31,0.96,3.72,149,0.95,233
