CustomerID,DateOfJoining,DateOfLeaving,ComplaintIndicator,ChurnIndicator,Revenue,Latency,SubscriptionPlan,PlanType,UsageMinutes,DataUsage
3306,2022-07-01,2022-12-29,1,1,52.19,26.56,Basic,Postpaid,3655.08,23.72
2914,2023-01-03,,0,0,25.87,93.21,Standard,Postpaid,818.82,15.33
3456,2024-02-29,,0,0,91.61,60.52,Standard,Prepaid,108.11,90.5
2926,2023-05-07,,0,0,66.92,61.06,Premium,Prepaid,3544.58,69.58
8248,2022-11-15,,0,0,30.35,67.48,Basic,Postpaid,3188.87,8.5
7433,2023-02-05,,0,0,64.47,82.03,Premium,Prepaid,3951.19,88.45
3828,2024-01-31,2024-04-07,0,1,88.8,14.67,Premium,Prepaid,2027.82,26.75
9508,2022-09-14,,0,0,10.12,68.31,Basic,Postpaid,4106.38,92.47
6518,2022-08-01,2023-02-17,1,1,94.0,98.26,Premium,Prepaid,2872.11,1.98
5690,2022-06-29,,0,0,28.76,40.68,Basic,Postpaid,4529.27,98.69
4570,2023-04-14,2023-10-21,1,1,23.37,48.48,Premium,Prepaid,322.91,33.05
2717,2023-12-05,2024-03-31,1,1,34.17,43.6,Premium,Prepaid,1415.3,2.0
4451,2022-08-13,,0,0,19.05,50.62,Standard,Postpaid,2728.28,77.92
2408,2024-04-08,2024-05-08,1,1,67.19,25.32,Premium,Postpaid,2598.81,38.97
8855,2023-07-02,,1,0,75.89,99.03,Premium,Postpaid,4435.4,92.27
8453,2022-10-21,2024-05-13,1,1,32.86,63.89,Standard,Postpaid,119.39,92.41
1155,2024-05-06,2024-05-15,0,1,36.74,44.63,Premium,Postpaid,1276.14,71.82
5322,2023-11-25,2023-12-29,1,1,52.93,97.49,Standard,Prepaid,2095.93,30.13
6603,2023-08-13,2024-04-21,0,1,54.06,98.13,Basic,Postpaid,1920.46,92.32
1578,2022-06-07,2022-07-18,0,1,26.85,33.88,Basic,Prepaid,4376.61,8.41
6214,2023-02-04,2024-02-13,1,1,10.18,62.38,Basic,Prepaid,4612.96,22.9
5576,2024-02-28,,0,0,56.14,34.67,Premium,Postpaid,2426.73,23.91
4985,2024-01-12,2024-03-25,0,1,32.89,99.25,Premium,Postpaid,3166.02,13.36
2626,2022-06-03,,1,0,17.32,80.67,Standard,Postpaid,1971.65,79.59
2294,2024-04-29,2024-04-30,1,1,82.63,84.2,Basic,Postpaid,1454.5,96.05
8498,2024-01-13,2024-05-14,0,1,74.28,17.69,Basic,Postpaid,3836.19,62.23
4577,2023-07-03,2023-12-25,1,1,18.32,71.54,Premium,Prepaid,4719.56,88.0
8883,2022-12-06,2023-01-10,0,1,13.62,21.85,Premium,Prepaid,4205.66,80.16
2079,2022-12-08,2023-06-14,0,1,12.85,29.75,Basic,Prepaid,4976.14,48.45
2195,2024-02-27,2024-03-26,0,1,81.36,77.42,Standard,Prepaid,4157.27,12.11
1574,2022-12-12,2024-03-13,0,1,67.27,37.01,Basic,Prepaid,354.7,82.19
8579,2023-01-25,2023-07-18,1,1,74.23,54.42,Premium,Prepaid,3095.86,88.15
6765,2023-01-04,2023-03-23,0,1,10.33,61.58,Basic,Prepaid,3586.39,33.54
1022,2024-05-13,,1,0,29.69,59.42,Premium,Prepaid,2299.51,21.99
7664,2022-10-31,2023-07-29,0,1,40.67,44.99,Standard,Postpaid,484.04,20.46
2593,2022-11-20,2024-01-09,0,1,30.67,71.51,Basic,Postpaid,4556.09,59.68
4096,2022-09-10,2024-04-17,0,1,37.98,60.91,Basic,Postpaid,1744.68,83.54
7723,2024-04-14,,1,0,90.94,79.96,Premium,Prepaid,336.3,53.27
3872,2024-01-15,2024-03-29,0,1,22.51,95.06,Premium,Prepaid,4486.12,33.5
8717,2023-09-13,,0,0,42.11,85.51,Standard,Prepaid,2590.65,80.88
1660,2023-01-04,2023-01-24,1,1,82.93,55.37,Premium,Prepaid,1751.27,64.11
3114,2023-12-02,2023-12-22,1,1,84.26,51.17,Standard,Postpaid,4569.95,43.97
4366,2024-02-24,,1,0,44.21,19.95,Premium,Postpaid,2219.9,88.59
4902,2023-04-11,2024-04-10,0,1,43.69,79.26,Premium,Postpaid,1617.77,64.0
1996,2023-04-12,2024-04-25,1,1,74.7,63.85,Premium,Postpaid,3909.86,91.36
9687,2023-06-25,,1,0,12.11,46.06,Standard,Postpaid,2080.35,73.32
1386,2024-04-06,2024-05-08,0,1,61.76,29.01,Premium,Postpaid,172.58,82.46
5225,2022-12-16,2023-03-24,1,1,49.24,11.21,Premium,Postpaid,2323.31,8.69
5260,2023-02-25,2024-01-14,1,1,96.72,72.83,Premium,Prepaid,3799.55,34.82
1646,2023-10-30,,0,0,36.29,73.79,Basic,Prepaid,2660.35,52.03
8558,2022-06-25,2023-04-23,0,1,72.9,68.89,Premium,Postpaid,363.47,87.4
9704,2023-05-11,2023-10-12,0,1,38.3,46.46,Basic,Postpaid,2056.37,64.28
5827,2023-01-12,2023-02-08,1,1,71.47,84.88,Standard,Prepaid,1871.56,89.74
7719,2022-09-19,2023-12-05,0,1,31.55,71.72,Premium,Postpaid,1556.17,37.66
9454,2022-11-21,,0,0,19.72,67.98,Premium,Prepaid,3204.74,9.7
1898,2023-10-13,2023-10-13,1,1,93.11,91.75,Premium,Prepaid,2512.78,26.71
5651,2024-05-09,2024-05-18,1,1,69.63,98.43,Standard,Prepaid,465.12,63.77
8582,2023-11-10,,1,0,95.46,61.21,Premium,Prepaid,606.23,68.08
7667,2023-10-06,2024-03-08,0,1,45.72,88.82,Basic,Prepaid,945.97,12.89
3675,2022-07-31,,1,0,18.42,32.74,Basic,Prepaid,4836.93,56.48
4315,2024-03-15,2024-04-27,0,1,23.05,37.6,Standard,Postpaid,1465.15,94.44
1870,2023-01-30,2023-03-21,0,1,99.97,25.47,Basic,Prepaid,442.61,89.06
5630,2022-07-30,2023-11-25,0,1,12.15,38.25,Premium,Postpaid,3102.77,47.96
5823,2023-11-02,,0,0,84.55,49.31,Basic,Prepaid,2930.14,72.65
6103,2023-05-02,2023-10-08,0,1,36.03,60.34,Premium,Postpaid,4226.81,52.99
7793,2023-06-08,2024-03-21,0,1,41.27,12.48,Standard,Prepaid,4878.18,58.91
3995,2023-08-31,,1,0,25.52,79.32,Basic,Postpaid,3027.15,66.62
2676,2022-12-27,,0,0,68.43,29.38,Standard,Postpaid,1718.39,93.54
3242,2022-08-14,2022-09-28,0,1,66.27,71.81,Standard,Prepaid,147.94,38.53
1960,2024-05-04,,0,0,65.84,51.09,Premium,Postpaid,813.01,55.85
9487,2022-06-28,,1,0,49.56,14.21,Standard,Prepaid,785.84,73.86
4611,2023-05-11,,0,0,24.12,31.26,Premium,Prepaid,2358.95,62.96
9043,2023-09-09,2024-03-26,0,1,61.06,26.39,Premium,Postpaid,1661.58,74.09
1727,2023-03-13,2023-12-02,0,1,54.92,87.99,Standard,Postpaid,3417.45,29.9
7487,2022-07-22,2024-02-03,0,1,40.65,79.07,Premium,Postpaid,215.31,33.95
8421,2023-02-14,,0,0,33.46,16.37,Basic,Prepaid,3213.72,89.18
9666,2023-03-29,2023-12-03,1,1,62.36,25.97,Premium,Postpaid,3715.12,77.68
3204,2024-04-20,,1,0,45.83,23.26,Basic,Prepaid,4557.95,85.27
1672,2024-05-03,,1,0,26.14,20.23,Basic,Prepaid,921.76,30.61
5681,2023-12-29,2024-04-06,0,1,45.86,33.01,Basic,Prepaid,4109.45,68.41
6741,2022-12-21,,1,0,26.32,12.72,Premium,Postpaid,4119.85,37.43
5158,2023-05-18,2023-08-15,0,1,64.34,17.1,Premium,Postpaid,2284.08,28.41
8287,2022-12-06,2024-02-17,1,1,39.25,11.78,Standard,Prepaid,1204.28,21.29
7578,2023-08-12,2023-11-12,1,1,29.23,38.9,Basic,Postpaid,1104.53,3.98
2872,2022-08-12,2023-12-13,1,1,25.96,62.7,Premium,Postpaid,959.07,52.99
8127,2023-04-09,2023-04-30,1,1,30.31,73.51,Standard,Prepaid,4159.41,3.79
3199,2022-06-18,2022-08-13,1,1,40.05,64.44,Standard,Postpaid,2380.78,58.56
3804,2022-08-14,2023-07-01,0,1,28.17,52.4,Basic,Prepaid,250.07,6.18
5264,2022-09-30,,1,0,29.84,12.28,Premium,Prepaid,297.0,92.41
7685,2023-06-08,2023-08-26,1,1,92.28,29.89,Premium,Postpaid,616.79,52.64
4378,2023-06-23,2024-03-12,0,1,42.34,67.13,Standard,Prepaid,979.35,23.78
1685,2023-10-28,,0,0,36.75,89.22,Basic,Postpaid,3277.27,45.35
7595,2024-01-03,2024-02-18,0,1,28.91,66.41,Premium,Prepaid,3393.81,88.69
8810,2022-09-20,2024-02-22,1,1,39.43,59.02,Premium,Prepaid,3346.84,11.68
8733,2024-02-10,,0,0,87.52,12.9,Premium,Prepaid,3586.22,47.16
3179,2022-10-21,2024-02-28,0,1,70.5,30.91,Basic,Prepaid,3807.96,22.75
3177,2023-02-16,2023-05-04,1,1,83.38,77.84,Standard,Prepaid,1814.05,1.56
2042,2023-10-05,,1,0,41.09,72.76,Premium,Prepaid,3103.01,65.99
7015,2023-05-12,,1,0,19.88,49.12,Standard,Postpaid,4003.15,14.43
6202,2024-03-11,2024-04-23,0,1,65.79,13.81,Standard,Postpaid,2837.85,44.79
4663,2023-09-17,,1,0,34.01,14.4,Standard,Prepaid,4527.16,3.45
3021,2023-03-30,2024-04-02,1,1,27.55,62.32,Standard,Prepaid,4146.43,51.95
2824,2022-12-25,2023-07-13,1,1,80.2,33.07,Premium,Prepaid,3723.09,18.94
1212,2023-05-22,2024-02-20,0,1,94.57,98.85,Basic,Prepaid,500.55,1.8
8155,2022-06-07,2023-08-07,1,1,69.82,82.08,Premium,Prepaid,3196.96,92.94
9479,2024-02-06,,1,0,81.73,77.48,Standard,Prepaid,539.78,20.08
4880,2022-11-18,2023-09-17,0,1,22.44,12.97,Basic,Prepaid,3182.32,91.72
1059,2023-03-03,2023-08-11,1,1,16.51,93.27,Premium,Prepaid,1001.14,69.09
6891,2023-03-15,,0,0,19.86,84.6,Basic,Prepaid,741.64,79.2
2948,2024-04-11,,0,0,94.61,94.26,Standard,Prepaid,1813.18,1.01
4778,2023-12-10,2023-12-20,1,1,43.51,43.6,Premium,Postpaid,2959.52,58.92
8322,2024-04-18,,1,0,42.09,52.49,Basic,Prepaid,2198.23,94.96
9367,2023-07-23,,0,0,26.25,97.21,Premium,Postpaid,1393.65,20.5
6617,2022-07-13,,0,0,59.07,68.24,Basic,Prepaid,3284.93,56.58
2597,2023-12-29,2024-05-05,1,1,56.38,50.89,Basic,Postpaid,2614.12,37.39
6626,2023-10-20,,0,0,80.25,51.29,Premium,Postpaid,1428.91,24.39
3955,2023-11-19,2024-03-26,0,1,63.4,46.43,Basic,Postpaid,2384.11,90.8
8422,2023-04-06,,1,0,69.63,15.45,Basic,Prepaid,1022.23,62.53
5839,2023-06-01,,1,0,11.94,14.92,Premium,Postpaid,4056.99,23.66
4433,2023-12-18,,0,0,42.54,10.86,Premium,Postpaid,1367.9,53.87
4371,2023-08-29,2024-05-13,0,1,69.42,24.33,Basic,Postpaid,683.12,27.47
5393,2023-03-04,,0,0,41.44,69.72,Premium,Prepaid,3157.44,14.07
5056,2023-07-16,,0,0,10.11,88.71,Premium,Postpaid,1003.46,64.16
1430,2022-09-28,,1,0,91.0,13.96,Premium,Prepaid,4493.14,38.6
8386,2022-06-07,,1,0,10.52,85.79,Premium,Postpaid,1024.67,2.26
9788,2022-06-21,,1,0,34.75,90.94,Basic,Prepaid,3988.37,77.15
9053,2024-03-12,2024-04-03,1,1,18.11,14.13,Standard,Postpaid,387.58,16.16
7574,2023-11-29,2024-05-04,1,1,47.5,25.48,Standard,Postpaid,4114.35,37.75
8524,2023-03-19,,0,0,88.76,60.43,Standard,Prepaid,275.86,2.25
5707,2022-09-14,,0,0,41.88,91.42,Standard,Prepaid,3675.65,93.7
2228,2023-07-20,,1,0,51.93,69.16,Basic,Postpaid,2256.91,61.72
6926,2022-10-26,2023-10-21,0,1,77.07,28.03,Premium,Postpaid,4945.85,65.97
7799,2023-05-19,,0,0,42.25,90.74,Premium,Prepaid,791.54,54.46
4911,2022-07-29,,0,0,93.53,55.11,Basic,Postpaid,199.72,45.19
9511,2023-12-17,,1,0,75.21,20.88,Standard,Postpaid,213.82,42.27
4581,2024-02-27,,0,0,54.18,16.32,Standard,Postpaid,1358.4,14.03
6289,2022-08-29,2023-08-21,0,1,60.08,30.82,Standard,Prepaid,2696.5,47.16
6334,2022-08-20,2022-12-09,1,1,73.71,59.42,Premium,Prepaid,3464.9,1.52
6475,2023-03-16,,0,0,64.96,76.64,Standard,Prepaid,643.42,15.01
6729,2023-05-09,,1,0,67.31,39.87,Basic,Prepaid,2264.5,1.21
3227,2022-11-13,2023-07-31,0,1,26.96,51.84,Premium,Postpaid,1970.65,88.9
8827,2023-02-16,,1,0,61.15,43.0,Standard,Prepaid,816.24,2.59
1873,2024-02-22,2024-03-03,1,1,74.03,21.27,Premium,Prepaid,1771.39,43.84
8515,2022-08-28,,1,0,93.41,23.05,Standard,Prepaid,4738.19,23.96
9289,2022-11-17,2023-11-13,0,1,17.12,54.01,Premium,Prepaid,2948.5,44.08
9260,2023-07-18,2024-04-18,1,1,14.62,93.3,Standard,Postpaid,4821.54,11.44
5141,2022-07-16,2022-09-28,0,1,49.64,13.52,Premium,Prepaid,539.42,53.32
4578,2023-09-06,,1,0,39.76,15.81,Premium,Postpaid,3058.48,94.53
9741,2022-05-27,,1,0,27.92,65.28,Basic,Postpaid,2259.83,27.72
1837,2023-07-20,,1,0,77.14,67.36,Premium,Prepaid,3069.5,80.79
6478,2023-05-27,,0,0,50.39,78.34,Basic,Prepaid,3780.79,17.02
1623,2023-06-02,,1,0,92.3,45.05,Basic,Prepaid,444.24,62.4
4821,2022-05-22,2023-08-25,0,1,67.92,33.82,Basic,Postpaid,2403.58,81.75
8781,2023-06-19,,1,0,35.27,22.16,Standard,Prepaid,679.91,14.52
6388,2023-12-18,,0,0,47.41,25.82,Standard,Prepaid,4646.43,25.65
3321,2023-06-28,2023-07-01,0,1,63.32,11.96,Premium,Prepaid,2470.85,22.13
3152,2023-08-09,2024-03-28,0,1,77.74,56.83,Basic,Postpaid,950.22,59.73
4899,2023-06-03,2023-09-24,1,1,17.67,28.26,Standard,Prepaid,3659.72,14.83
2509,2023-11-20,,1,0,11.2,48.27,Basic,Postpaid,262.77,8.87
4270,2022-07-29,,1,0,89.18,62.36,Standard,Postpaid,2466.01,85.79
4480,2023-12-06,,1,0,20.51,24.36,Premium,Prepaid,3775.44,18.32
7675,2022-12-09,2023-10-02,1,1,93.99,54.35,Basic,Prepaid,2625.02,78.97
7861,2022-09-05,,0,0,20.79,78.98,Basic,Postpaid,2089.37,91.97
3869,2023-03-26,,1,0,23.44,59.49,Premium,Postpaid,2436.02,43.03
1589,2024-01-21,2024-02-03,1,1,67.92,51.73,Premium,Postpaid,2898.42,20.01
8660,2023-02-01,2023-06-08,1,1,76.65,95.97,Premium,Postpaid,1915.8,69.64
1733,2022-08-28,2023-03-08,0,1,50.85,24.44,Basic,Postpaid,4388.27,91.78
2285,2023-07-02,,0,0,98.13,33.63,Premium,Postpaid,3032.58,19.87
4548,2022-07-03,2022-07-31,1,1,90.72,82.88,Standard,Prepaid,4856.88,1.94
6089,2024-02-02,2024-03-28,1,1,91.16,83.8,Basic,Prepaid,3448.13,34.3
4588,2023-07-20,,0,0,80.54,35.51,Standard,Postpaid,3979.5,83.54
8309,2023-01-09,,0,0,27.76,54.39,Standard,Postpaid,4600.36,26.1
9321,2023-09-04,2024-05-11,0,1,26.38,47.06,Premium,Prepaid,4384.32,13.58
3261,2023-06-04,2024-05-07,0,1,73.44,35.27,Premium,Prepaid,3508.1,78.57
5268,2023-07-09,,1,0,77.38,15.29,Premium,Postpaid,4556.34,58.31
9848,2022-10-12,2022-11-17,0,1,85.96,33.95,Basic,Postpaid,445.42,46.43
3811,2022-09-17,2022-11-07,0,1,14.53,72.44,Basic,Prepaid,661.55,28.84
7041,2023-04-22,,1,0,91.9,81.06,Premium,Postpaid,496.6,6.13
7755,2023-02-22,,1,0,61.18,13.62,Standard,Postpaid,1306.56,78.72
1278,2024-01-21,,0,0,17.74,52.88,Premium,Prepaid,1391.87,19.86
1460,2023-04-06,,0,0,26.39,54.43,Premium,Prepaid,3094.89,34.57
6716,2024-02-24,2024-03-26,0,1,34.44,28.48,Basic,Prepaid,785.79,61.17
3160,2022-06-27,,0,0,13.11,33.61,Standard,Postpaid,2782.73,99.03
6191,2024-03-02,,1,0,22.51,45.27,Standard,Postpaid,1976.57,66.26
3597,2024-03-06,2024-05-17,0,1,92.57,85.63,Basic,Prepaid,3419.21,43.73
3971,2023-06-09,,1,0,21.43,74.78,Standard,Prepaid,1949.68,33.06
6559,2023-06-03,,1,0,35.3,98.35,Basic,Postpaid,3305.4,77.59
6234,2022-10-05,,0,0,60.54,28.79,Premium,Prepaid,4884.53,45.84
3276,2023-11-29,2024-03-02,1,1,52.93,61.15,Basic,Postpaid,2350.23,10.01
4798,2023-09-18,2023-12-19,0,1,17.85,56.02,Basic,Prepaid,379.36,46.76
3350,2023-10-19,2023-12-14,1,1,25.87,82.38,Basic,Postpaid,3766.92,54.03
1421,2022-06-25,2023-06-18,0,1,27.95,25.46,Premium,Postpaid,4862.63,94.39
3989,2023-03-18,2023-12-28,1,1,99.61,61.32,Standard,Postpaid,3879.59,43.52
6197,2023-10-21,2023-12-28,1,1,44.07,83.66,Standard,Postpaid,2939.63,24.07
2298,2023-09-09,,0,0,39.43,58.44,Standard,Postpaid,4679.58,55.67
4291,2024-02-29,2024-03-01,1,1,43.64,62.59,Standard,Postpaid,2815.25,26.41
2864,2024-02-26,2024-03-10,1,1,95.56,30.21,Basic,Prepaid,189.17,26.37
4833,2022-11-07,,1,0,51.81,92.87,Basic,Postpaid,2806.64,81.26
1313,2023-05-05,2023-08-17,1,1,83.24,12.55,Premium,Postpaid,3380.98,58.04
8334,2022-10-10,2023-04-10,0,1,18.96,93.07,Standard,Prepaid,4139.84,7.05
9446,2022-06-07,,0,0,32.99,24.83,Standard,Postpaid,795.84,3.1
3267,2024-05-17,2024-05-17,0,1,93.13,53.11,Premium,Prepaid,388.01,21.93
2687,2023-01-13,2023-01-18,0,1,97.69,20.69,Premium,Postpaid,2035.64,52.06
6553,2023-12-31,2024-01-27,0,1,46.72,88.74,Standard,Prepaid,4229.05,17.49
1387,2022-07-28,,0,0,16.34,67.69,Basic,Postpaid,2539.3,23.07
3477,2024-03-15,2024-03-19,1,1,80.94,83.08,Basic,Prepaid,2799.13,76.21
1553,2023-04-11,2023-11-27,1,1,53.16,19.83,Standard,Prepaid,1429.6,23.6
1151,2022-10-31,,0,0,80.55,85.16,Basic,Prepaid,1819.61,83.01
8381,2024-05-05,2024-05-09,1,1,71.94,75.55,Premium,Prepaid,4564.38,73.48
8493,2024-02-27,2024-03-18,0,1,99.68,23.12,Premium,Postpaid,88.95,36.06
3982,2023-05-13,2024-04-30,0,1,18.85,50.56,Standard,Postpaid,4683.92,76.39
4973,2023-12-16,2024-04-20,0,1,32.52,48.36,Premium,Prepaid,4965.85,98.84
7910,2023-06-22,2023-08-11,1,1,21.4,86.63,Basic,Prepaid,2319.0,86.67
8920,2023-02-16,,0,0,69.39,73.39,Basic,Postpaid,205.03,9.79
3965,2022-10-30,,1,0,28.6,23.81,Basic,Postpaid,1329.01,37.38
1993,2022-06-08,,0,0,82.49,92.9,Premium,Postpaid,1839.75,50.63
6086,2023-02-23,,1,0,27.23,45.16,Standard,Prepaid,804.26,85.17
2407,2024-02-05,2024-02-09,0,1,62.8,71.01,Premium,Prepaid,357.15,58.05
7039,2022-07-21,2024-02-02,1,1,75.47,78.57,Standard,Prepaid,2693.02,83.22
2572,2023-10-18,2024-05-18,0,1,44.51,25.34,Standard,Prepaid,1794.66,68.94
6157,2022-07-26,,1,0,92.33,93.98,Standard,Postpaid,3280.41,58.2
5925,2024-04-14,2024-04-21,0,1,22.44,30.44,Standard,Prepaid,4981.98,96.45
2959,2024-01-16,,1,0,74.41,75.1,Premium,Prepaid,4759.01,76.71
3617,2022-10-01,,0,0,64.87,18.87,Standard,Prepaid,2439.04,85.2
4172,2022-10-14,2023-08-29,1,1,10.86,43.25,Basic,Prepaid,4375.44,84.17
3531,2023-05-29,2023-06-24,1,1,13.9,57.37,Basic,Prepaid,88.87,40.01
8349,2023-03-24,2023-09-04,0,1,82.2,44.25,Basic,Prepaid,2667.65,81.49
1297,2023-04-04,2024-01-29,1,1,73.46,78.62,Standard,Postpaid,1083.83,75.12
2886,2023-03-17,,1,0,29.26,19.59,Standard,Postpaid,96.15,77.17
2287,2023-12-28,2024-05-17,0,1,51.1,99.69,Premium,Prepaid,1537.67,82.1
9445,2023-06-25,,1,0,11.44,26.65,Premium,Prepaid,192.09,90.67
4869,2023-08-13,2023-12-24,0,1,97.89,22.87,Premium,Prepaid,2475.97,87.79
2526,2024-01-02,,1,0,11.3,12.2,Basic,Postpaid,1578.77,60.39
5257,2024-03-10,2024-04-10,0,1,63.94,73.62,Standard,Postpaid,1756.7,92.62
7027,2024-03-26,2024-05-04,1,1,39.58,81.56,Standard,Postpaid,1587.17,30.79
4163,2023-03-05,2023-09-08,0,1,47.16,22.95,Premium,Postpaid,3905.24,58.32
4668,2022-12-22,2024-02-18,0,1,46.57,96.93,Standard,Prepaid,4739.66,9.29
9471,2024-02-11,,1,0,18.41,34.33,Standard,Postpaid,2297.06,12.5
6319,2024-04-05,2024-05-08,1,1,89.48,29.88,Basic,Postpaid,2866.75,27.59
2479,2023-12-26,,1,0,41.42,66.62,Basic,Postpaid,2151.62,7.62
5377,2023-08-06,,1,0,79.96,34.01,Standard,Postpaid,4292.91,11.84
7975,2023-04-27,,0,0,84.55,58.5,Premium,Prepaid,2155.1,37.64
6550,2022-10-09,2023-10-07,0,1,56.87,17.69,Basic,Postpaid,4860.59,98.73
6906,2022-09-02,,0,0,62.69,63.89,Premium,Postpaid,2397.9,8.07
9695,2023-01-03,2024-05-07,0,1,34.93,26.26,Standard,Prepaid,3513.45,19.63
8520,2022-09-30,,0,0,43.3,83.59,Standard,Postpaid,186.34,22.96
7254,2024-05-09,,1,0,18.24,79.67,Basic,Postpaid,3285.86,26.53
3142,2022-05-20,2023-01-04,0,1,44.24,61.61,Basic,Postpaid,2821.6,30.55
5683,2023-12-03,2024-01-06,0,1,33.73,56.48,Standard,Prepaid,524.79,9.65
6488,2023-07-14,2024-04-06,0,1,60.14,20.97,Standard,Prepaid,4862.65,57.88
4945,2024-02-07,2024-03-21,0,1,21.91,83.71,Standard,Postpaid,3405.41,92.59
3857,2023-11-20,2023-12-06,1,1,41.4,74.51,Standard,Prepaid,3131.54,91.36
4637,2024-04-29,,0,0,59.82,82.81,Basic,Prepaid,1867.66,5.66
7191,2024-05-08,2024-05-11,0,1,62.18,26.74,Standard,Postpaid,2264.82,96.45
7042,2023-08-08,,1,0,15.27,86.32,Basic,Postpaid,2231.79,10.69
3972,2023-10-01,,0,0,13.67,23.45,Basic,Prepaid,2094.58,19.84
8592,2022-06-02,2022-09-29,0,1,24.28,43.76,Premium,Prepaid,4079.31,47.74
3332,2022-07-01,,0,0,93.31,42.37,Basic,Postpaid,3372.89,49.65
7414,2022-12-07,,1,0,18.81,89.54,Standard,Prepaid,260.98,32.75
3672,2022-11-01,2023-10-03,0,1,99.29,35.93,Premium,Prepaid,1566.43,44.83
4109,2023-12-24,,0,0,77.64,27.6,Basic,Prepaid,2045.88,12.45
2277,2022-05-21,,0,0,61.48,13.78,Basic,Postpaid,360.49,17.83
1288,2023-12-30,,0,0,58.5,88.34,Standard,Postpaid,2519.44,84.83
5296,2023-08-28,,0,0,33.17,44.14,Premium,Prepaid,315.42,38.83
5556,2023-11-04,,0,0,44.33,65.36,Standard,Prepaid,1783.72,95.99
8038,2023-10-08,,1,0,39.4,30.82,Premium,Prepaid,4324.9,29.65
6808,2022-09-16,2023-11-06,0,1,20.71,15.83,Standard,Postpaid,1617.81,59.37
2168,2022-09-11,2023-02-13,0,1,17.64,33.44,Premium,Prepaid,259.4,66.47
3405,2022-12-10,,0,0,53.08,63.21,Standard,Prepaid,195.59,17.66
9386,2023-09-23,,0,0,72.31,60.83,Premium,Postpaid,4419.39,83.42
7087,2024-02-01,,0,0,24.86,58.68,Basic,Prepaid,1622.14,37.84
9398,2023-08-07,,1,0,88.99,70.96,Standard,Postpaid,1144.94,70.29
5534,2023-02-15,2023-12-14,1,1,67.59,97.8,Basic,Prepaid,183.68,95.98
5338,2022-06-13,2022-12-17,0,1,37.41,66.81,Premium,Postpaid,1149.55,13.82
6663,2023-06-11,,0,0,96.21,77.21,Basic,Prepaid,2301.27,77.25
2121,2023-11-15,2024-02-03,0,1,62.32,58.48,Basic,Prepaid,659.11,27.67
6048,2023-04-13,,1,0,78.81,52.35,Premium,Prepaid,4799.15,69.44
4950,2023-04-17,,0,0,27.48,60.95,Premium,Prepaid,71.38,95.04
7811,2023-03-17,,0,0,29.39,69.67,Basic,Prepaid,3175.8,2.29
6018,2022-07-11,2024-01-07,1,1,49.66,91.05,Premium,Postpaid,1056.41,93.45
1149,2022-06-07,,1,0,76.11,71.56,Basic,Postpaid,3589.07,19.6
7092,2023-07-31,2024-05-03,0,1,78.3,90.18,Premium,Prepaid,2202.91,40.34
1186,2023-02-22,,1,0,41.27,12.15,Premium,Prepaid,2740.71,70.36
1054,2024-03-22,2024-05-14,0,1,58.17,62.77,Basic,Postpaid,3099.61,20.74
7539,2024-04-13,2024-05-07,0,1,79.69,47.92,Basic,Prepaid,2425.86,6.54
9157,2024-04-23,,1,0,65.98,17.37,Standard,Prepaid,3740.32,24.02
6452,2023-08-16,2024-04-18,1,1,54.75,79.86,Basic,Prepaid,1898.81,13.56
3571,2022-09-28,,0,0,46.66,80.01,Basic,Prepaid,2754.61,20.61
6024,2024-04-26,2024-05-19,1,1,42.29,93.13,Basic,Postpaid,1964.05,78.81
3545,2023-06-08,2024-03-23,0,1,23.58,71.07,Standard,Prepaid,435.98,20.99
2805,2023-12-11,2023-12-20,1,1,43.93,49.79,Basic,Postpaid,3077.52,91.4
8427,2023-03-27,,0,0,42.4,47.42,Premium,Prepaid,323.49,70.06
7469,2024-05-15,2024-05-17,1,1,37.42,99.62,Premium,Prepaid,3028.41,50.52
3628,2023-04-22,,0,0,96.48,43.67,Basic,Postpaid,2329.04,4.12
5756,2022-09-09,,1,0,84.27,23.75,Standard,Postpaid,3780.26,77.05
5676,2023-02-07,,1,0,61.21,53.55,Standard,Postpaid,2380.78,69.29
7551,2022-12-05,2024-04-06,0,1,23.04,46.11,Premium,Prepaid,2131.85,58.16
8780,2024-04-29,2024-05-04,1,1,66.55,36.32,Premium,Postpaid,4120.44,23.17
9403,2023-12-19,,0,0,75.07,14.05,Premium,Prepaid,2221.15,87.42
7309,2022-08-29,2023-01-20,0,1,32.42,35.02,Standard,Postpaid,1302.85,89.35
1490,2024-05-14,,0,0,32.38,85.16,Premium,Postpaid,1380.48,2.42
1964,2023-07-17,,0,0,73.13,63.46,Basic,Prepaid,2103.55,2.67
6660,2023-08-18,2023-10-29,0,1,68.76,33.12,Standard,Prepaid,3445.02,6.67
2671,2023-09-03,2024-02-07,0,1,12.18,48.75,Premium,Postpaid,3856.55,24.7
7704,2022-10-09,,0,0,11.05,60.16,Premium,Postpaid,4951.23,58.85
8333,2024-03-30,2024-05-10,1,1,50.86,74.64,Premium,Prepaid,2979.84,14.05
6456,2023-04-02,,0,0,21.89,30.18,Standard,Postpaid,3116.48,10.85
4155,2023-12-30,2024-01-02,1,1,81.57,47.17,Premium,Prepaid,525.06,41.22
6785,2022-07-02,2023-02-19,1,1,91.83,47.69,Standard,Prepaid,3488.33,98.37
