Customer ID,Device Type,Time Spent on Site,Products Viewed,Products Purchased,Order Value,Country,Joining Date,Leaving Date,Product Name
60ca367c-1004-46a8-aa9c-c45cab940bf7,Tablet,11.35,10,5,154.57,Swaziland,2021-05-21,2023-10-05,Printer
b38d1d1a-0bd5-4e88-bd60-0e7d0069cf0f,Tablet,58.39,1,0,279.39,Kyrgyz Republic,2023-05-15,,Smartwatch
a1f02407-b6f4-4614-be18-e3e5ef1bd836,Tablet,44.17,7,3,207.93,Palau,2021-03-15,2023-05-29,Keyboard
0f4cf87b-c071-4c64-ba97-39afeebb5799,Tablet,13.53,5,3,290.13,Brunei Darussalam,2019-08-14,2022-02-14,Tablet
b5010485-784f-4f71-be7a-7abb7cacfcef,Mobile,14.17,10,8,65.23,Iceland,2023-02-14,2023-03-18,Camera
669647b0-6440-43d1-a077-e8b113bf40bf,Mobile,39.19,6,6,366.37,Svalbard & Jan Mayen Islands,2021-07-25,2022-07-09,Keyboard
bbcd8131-6c1a-446c-8918-0ff7323a5445,Tablet,22.7,6,1,159.88,Gambia,2020-04-21,2023-12-02,Camera
6b063f7b-4f0d-46ac-8c94-cabdd6b66ce8,Mobile,47.95,1,1,72.57,Mexico,2020-02-07,2023-03-24,Headphones
f9c45da4-3715-408f-87b6-31291268f00f,Tablet,43.3,8,7,95.97,Ecuador,2020-07-11,2021-01-13,Tablet
0118c709-9d57-4f34-8dfa-c7ccc6797999,Mobile,39.37,5,0,215.52,Congo,2020-06-18,2023-10-05,Printer
0764f270-9d25-4425-8df0-73666d38c917,Mobile,54.49,6,2,49.42,Montserrat,2022-05-21,,Mouse
547b6564-c91f-466d-8f6b-460d521ba9a1,Mobile,7.89,6,5,214.81,United Kingdom,2020-04-13,2021-04-03,Headphones
cf3dea18-737b-4e11-af26-0a2becf08d1c,Tablet,49.83,4,3,183.49,Poland,2019-06-28,2020-08-19,Headphones
00881e18-5fe3-4269-b607-090d6b4da1bd,Desktop,9.72,7,6,296.35,Comoros,2021-03-10,2023-09-27,Mouse
263ebfd7-684c-4230-9ac0-e8728a1ed69b,Desktop,49.57,3,2,185.52,Finland,2019-10-10,2022-09-30,Monitor
17ee87d9-831b-42c5-9bd2-b5d6ca09b4ab,Mobile,43.41,4,3,132.69,Guadeloupe,2022-03-09,2022-10-17,Headphones
5fc737d1-263a-4bab-a7d1-72e0bec4a281,Tablet,8.51,9,1,138.16,Burundi,2022-02-23,2024-01-30,Camera
e57345fc-eb00-4d77-ac42-fbda7eeaf261,Tablet,48.16,2,0,27.69,Antigua and Barbuda,2022-06-14,2023-12-12,Mouse
426b07d1-b05a-481a-b958-517a240e8e74,Tablet,27.79,1,1,498.24,Colombia,2021-11-27,2024-01-05,Laptop
3895eadd-5c5c-4aeb-9bdd-60a93ed41575,Mobile,14.17,1,1,91.58,Saint Helena,2020-06-13,,Camera
bfebf597-afd2-4f72-bd14-18ec9f9787a5,Desktop,50.91,6,0,128.84,Chad,2019-10-28,2023-04-21,Monitor
b65a293d-bfa6-4998-807c-fd586cf2de2d,Mobile,5.29,8,7,397.29,Netherlands,2019-06-08,,Smartwatch
4ddb6a74-39b9-4ed5-9abf-2576bd054266,Desktop,31.88,7,7,196.65,Latvia,2021-02-01,,Headphones
9ab98951-abc1-46bb-804e-a25435a51977,Tablet,12.33,3,3,459.71,Indonesia,2020-10-10,2024-01-01,Smartphone
5570c8a4-e30b-4cd8-9b60-3e3541879f08,Desktop,28.85,4,3,260.08,Turkey,2020-07-27,,Printer
b1019dd5-0cb7-4beb-8c62-61f8b35dab8f,Desktop,44.67,9,8,241.89,Ukraine,2019-12-19,2020-10-24,Printer
900690a1-f928-4e2b-8e25-800e21183b74,Tablet,51.03,4,2,334.87,Saint Barthelemy,2020-11-20,,Smartphone
632c1ebd-5466-4873-9a55-b7e98197f4d2,Mobile,15.16,2,1,473.96,Taiwan,2023-05-12,2024-02-07,Smartwatch
3f16f53c-7bf4-4f42-a59c-fa4fdcf9dac2,Mobile,15.32,4,2,442.9,Falkland Islands (Malvinas),2019-06-14,2022-10-17,Tablet
7151ef73-2cfc-45ba-b3aa-c24f4e646a6f,Desktop,30.85,10,2,135.59,Comoros,2019-12-02,2021-10-18,Tablet
1dbee31b-ba9c-4a30-8f0d-11ecdb206d24,Tablet,9.83,5,1,246.96,Suriname,2021-01-10,2022-02-05,Monitor
de53e405-6876-47f7-81e1-230c7dc6894d,Tablet,44.16,1,0,111.83,Palestinian Territory,2022-08-25,2023-04-24,Smartphone
a3e6fa85-4cd4-4594-9517-791a3f6ad2b5,Tablet,39.02,5,2,294.22,Martinique,2021-01-16,2023-10-02,Laptop
62caa73c-49d1-4086-b9be-e9f01f0b4cb7,Mobile,58.72,1,1,123.45,Monaco,2020-11-24,2022-05-01,Smartwatch
b28ca846-fb07-4791-a42b-3beebb50f197,Mobile,9.78,7,2,480.3,Romania,2020-09-28,2023-12-03,Laptop
bc8188ee-3ecf-4c70-83ec-b65e1b89ea32,Mobile,12.25,5,5,263.11,Uzbekistan,2020-05-25,2023-06-05,Monitor
2f9f1bc5-5b46-4fce-af34-8aea43070276,Tablet,55.38,7,6,464.1,Panama,2021-10-27,2021-11-15,Printer
2de926fc-9998-474f-8c8c-ac8447025c8b,Tablet,31.99,2,1,360.89,Sweden,2021-09-12,2023-08-18,Camera
70d9c09e-31a8-4635-8a9f-2eba270caca0,Desktop,10.17,1,0,82.14,Central African Republic,2023-02-16,,Tablet
07248abe-64e5-4658-b383-ec3577cf37cd,Desktop,20.12,6,2,191.82,Iceland,2022-11-01,,Smartphone
786b198b-7801-4fdc-9c99-a8b3398f6334,Tablet,32.84,1,1,100.64,North Macedonia,2021-04-19,2021-05-10,Tablet
55783122-7751-4e76-9488-cc9ec498ccba,Mobile,30.19,2,0,61.38,Dominican Republic,2019-08-09,2021-11-28,Monitor
1c7f67cd-53be-4b2a-8d82-41d717947dde,Mobile,8.43,7,7,447.83,Syrian Arab Republic,2021-05-29,2021-10-13,Printer
bd9de5ef-e288-4790-a084-8fcb2f1914f8,Tablet,12.14,1,1,220.37,Bulgaria,2019-06-30,2022-01-05,Laptop
8cc1dedc-2c3b-4077-a8f3-cffc2a7f169f,Desktop,38.02,10,10,363.76,Turkey,2020-05-20,2021-03-26,Monitor
f956118d-4f3f-4404-ba40-073222e1d40d,Tablet,28.25,10,10,436.07,Greenland,2020-12-06,,Mouse
674cd4a8-55e3-47f1-b096-d2f95adeaf5f,Desktop,37.7,4,0,380.66,Tunisia,2022-06-03,2023-07-13,Keyboard
a7403829-5467-448b-a361-7e1a1775cf33,Mobile,18.49,4,1,418.17,Bhutan,2023-05-01,2023-05-25,Mouse
8a662c2e-dad7-4360-a4c8-81994c842c11,Tablet,46.59,5,1,471.46,Antarctica (the territory South of 60 deg S),2022-03-06,2023-02-01,Keyboard
e223b886-43f8-42f0-a884-caa5ea0b396f,Desktop,41.37,1,1,448.14,Tokelau,2021-08-08,2024-05-13,Printer
af236ced-e28e-4a35-badc-88382ab4bd3c,Desktop,27.11,7,6,406.42,Congo,2023-01-13,2023-12-07,Headphones
388fcb54-abad-4e0c-8b3a-ce6af40aa1f8,Desktop,40.27,4,3,50.04,Morocco,2021-04-02,2022-07-17,Keyboard
24cba104-840e-494f-b344-d32b08046f3f,Tablet,19.01,6,3,25.36,Paraguay,2019-12-22,2020-02-02,Camera
f872541e-14c2-433b-b73a-3626316e0561,Desktop,11.07,8,7,122.37,Cayman Islands,2022-08-16,2023-11-23,Camera
7b733704-c7c0-42af-b3d6-9f45c8b9621a,Desktop,26.29,5,1,205.98,Tokelau,2023-04-18,2024-01-01,Tablet
b55d39ea-70f4-4457-93a8-bc8978e4b15e,Mobile,59.63,7,2,482.77,Dominican Republic,2021-01-24,,Keyboard
c9072ee9-afd2-4033-8690-6650a893d452,Mobile,50.86,4,0,19.67,Kyrgyz Republic,2023-02-26,,Tablet
11c64c9c-5820-4a75-815f-61b816213153,Mobile,21.18,1,0,254.55,Suriname,2022-12-18,2023-02-10,Printer
3313de30-7682-47fd-97c8-ffb3d834b247,Desktop,14.84,4,0,111.87,Russian Federation,2022-01-02,2022-08-10,Smartphone
f3d7df88-de27-4873-a350-fb51df93ec43,Mobile,46.55,7,1,379.01,Portugal,2020-07-01,,Keyboard
8f08cda4-6a3c-4e84-86fa-c3df3ace93f1,Mobile,15.41,4,0,356.48,South Africa,2020-09-20,,Mouse
70686926-57a9-474d-a94a-5507999501bd,Mobile,22.27,8,8,281.47,South Africa,2020-12-13,,Smartwatch
667ac96f-075e-4f6e-a01e-6efdcf6238d2,Mobile,56.54,3,0,14.99,Colombia,2023-04-16,,Mouse
2e7e724d-1384-477b-a693-8351199e0be8,Mobile,59.53,10,7,436.94,Kenya,2021-10-22,2024-04-09,Tablet
f722155a-e3aa-4ab3-9849-fcbc1c4be68d,Mobile,13.37,8,1,378.82,Bolivia,2020-12-27,2024-01-19,Printer
b4bfc227-245c-42bc-b4a9-d5f57e7d2afb,Tablet,9.69,5,5,403.42,Cambodia,2022-07-02,,Tablet
e3787825-f08b-4b43-ac03-2d7d9e9cdd85,Mobile,15.87,10,10,60.49,Namibia,2020-08-31,,Mouse
8867cd8b-3b8c-46d0-a2dc-89b1670056a4,Tablet,25.32,1,0,183.91,Timor-Leste,2020-03-17,,Headphones
eb1cbac1-c81e-4227-a9fe-541d978491be,Desktop,6.09,10,10,438.28,Liechtenstein,2020-12-15,2021-08-15,Smartphone
6ee237a7-0b9f-4f43-9b6d-10ad843e280f,Desktop,43.04,10,5,239.7,Cameroon,2020-07-17,2023-06-25,Laptop
8baeec1b-7e2c-44be-8fa3-a73405040de6,Mobile,18.03,5,1,409.49,Papua New Guinea,2022-09-26,,Keyboard
470fda7c-103b-40fe-9dc9-456f2fcb9bfd,Desktop,10.88,1,1,163.72,Dominica,2021-10-31,2022-12-13,Smartphone
557de3dc-d89e-41f8-b70b-ca4e40d1af99,Tablet,24.38,4,1,135.9,Mozambique,2023-01-26,2024-04-06,Laptop
84e0f51a-87cb-427d-ab65-9c59c859dc7d,Desktop,36.67,1,0,448.27,Jordan,2020-07-06,,Headphones
d9dc9d4b-5a01-47d1-a8d3-2685a9a8abc2,Desktop,35.42,6,6,13.68,Madagascar,2019-05-26,,Camera
3372c2cf-16f1-42a3-a8c4-7895638e56b3,Desktop,17.89,8,4,273.82,Christmas Island,2020-05-14,2022-07-26,Printer
141bf9aa-ac30-487c-8ed1-488f3748abb3,Tablet,24.46,5,5,257.6,Djibouti,2022-03-28,2023-09-02,Smartphone
e568c407-0d74-4167-839f-e93d753effcf,Tablet,28.16,10,3,315.22,Saint Lucia,2021-09-24,2023-09-16,Camera
6211578a-6f94-4833-9c54-289531088d94,Mobile,32.63,4,4,20.51,Luxembourg,2020-05-04,2020-11-27,Monitor
73402691-38ad-40eb-865c-db3ff04b4156,Tablet,47.71,6,4,67.72,Jordan,2019-07-04,2023-05-24,Smartwatch
3c80b9f8-5622-48d2-a762-eb262af5b330,Mobile,42.39,7,3,266.58,Micronesia,2023-02-21,2024-02-12,Keyboard
525a3ac9-d333-4713-ae8f-f1b4d1224074,Mobile,48.34,3,1,66.39,Cook Islands,2020-11-22,2021-07-20,Keyboard
27f652a6-d0cc-4e06-a56d-54a306c4ed98,Tablet,43.87,1,1,105.14,Romania,2019-08-22,2020-08-19,Smartwatch
55cd42ca-07ec-432c-abb5-5edac389b6df,Desktop,24.81,2,1,122.77,Puerto Rico,2022-03-24,2022-04-10,Laptop
c4533768-bafa-40f4-9a28-9207a7019aef,Desktop,38.45,4,1,418.87,Turkey,2019-11-20,2024-04-05,Laptop
405c68e2-c953-409f-a6bb-9a01a4f85aef,Tablet,5.16,4,0,101.13,Samoa,2020-01-27,2023-09-09,Headphones
8481a0f9-41e2-4ce1-b04b-258489f0bfdd,Mobile,29.69,3,1,444.18,Wallis and Futuna,2019-12-13,2021-07-13,Smartwatch
9cea6cf7-7f20-4fe0-a007-9d2e68d13896,Mobile,47.99,6,1,19.64,Antigua and Barbuda,2021-08-31,2022-11-18,Smartwatch
1a1437c9-3b15-413a-86df-f990a52672ee,Mobile,47.81,7,1,231.74,Sao Tome and Principe,2022-04-06,,Headphones
9e31a39c-6b36-4ade-9b9e-ea065761f166,Mobile,22.77,7,2,197.32,North Macedonia,2021-03-25,,Laptop
b37b0d41-6bd7-4a65-8c6e-3302af539f33,Desktop,49.8,1,1,79.17,Tunisia,2023-01-19,2023-09-22,Mouse
2c013b74-37e5-4be4-8ba9-02014c3f27b1,Desktop,8.53,10,2,128.47,Austria,2023-04-30,,Keyboard
c5b36bde-d460-4949-ae3e-db9aa35c461d,Desktop,24.87,10,0,495.07,Gibraltar,2023-02-01,2023-02-15,Printer
2758186a-b66e-41d0-9390-bec728291dea,Mobile,45.14,5,3,342.15,Iceland,2019-06-24,,Laptop
32216397-54ee-47d2-ab1a-6be075f3fd7f,Mobile,14.62,5,0,268.75,Norway,2021-11-28,2023-12-21,Laptop
a4b34031-a864-4805-b845-9b716b725427,Desktop,40.93,7,7,112.27,Brazil,2021-06-14,,Keyboard
ccced3f5-3f38-4d60-9b52-b279c135631f,Mobile,59.99,5,1,68.55,Palau,2021-02-26,2022-02-07,Tablet
a9eeb23e-41a6-4ac2-ae0c-087d7026e9d5,Mobile,48.56,5,5,74.28,Montenegro,2020-02-19,,Camera
516fa816-ca63-445e-8a4d-590d62b3cdf0,Mobile,16.92,1,0,446.33,Holy See (Vatican City State),2020-12-23,,Smartwatch
df4fca7d-37b4-4319-924b-085db455c23b,Mobile,15.11,8,4,401.52,Ireland,2020-07-02,2021-09-23,Tablet
e915293a-cf02-4d37-b613-16520b627a4d,Tablet,14.44,1,1,44.55,Portugal,2021-11-07,2023-05-18,Monitor
e4c3268d-b4a1-440d-bdf6-82fd6fec68c0,Desktop,11.24,7,7,471.91,Fiji,2019-07-03,2020-10-19,Smartphone
33a5b462-2390-479f-aa8d-ec4d2dd8af95,Desktop,7.21,2,0,462.34,French Polynesia,2021-07-29,2021-09-29,Tablet
a44e5801-7018-423f-a6c9-0b25a9e5b31a,Mobile,37.01,2,0,250.64,Suriname,2019-08-01,,Laptop
9c6571d9-2d28-4d38-9a10-edec770d9da0,Mobile,56.59,5,4,496.17,Saint Barthelemy,2022-11-20,2023-01-18,Camera
ca76421a-901e-4907-9184-a230c67eb681,Tablet,44.29,3,1,473.9,Indonesia,2020-05-11,2023-07-14,Smartwatch
24a8bac4-8024-4e9d-b5a7-628e8ab649ba,Tablet,48.28,5,1,486.24,Mongolia,2021-06-28,2023-06-20,Keyboard
039d30f6-36ce-4300-9291-8f922f788b47,Tablet,26.41,6,0,210.99,Mauritius,2021-02-15,2021-10-11,Keyboard
336963de-07e5-4296-8aff-eda72a594788,Tablet,51.51,5,2,494.74,Guinea-Bissau,2022-03-28,2022-11-17,Laptop
9c066f5c-def8-45e4-92f7-18ef679e8286,Mobile,30.79,7,2,462.55,Albania,2020-12-27,2022-07-08,Monitor
f5827b2c-e146-4e02-a5ed-4079680a9a0c,Desktop,25.92,8,5,453.59,Norfolk Island,2020-01-15,2024-05-08,Tablet
3be7b2a2-00c9-4d14-a1b9-2041e98823ba,Tablet,24.39,3,3,94.11,Trinidad and Tobago,2020-01-24,2020-12-23,Tablet
d4d77d2f-eb83-4365-aada-562103dfabf9,Mobile,22.03,2,2,448.25,Guatemala,2021-09-17,2022-02-04,Camera
794c998e-e06e-4b7b-92b6-9d1e94639411,Mobile,31.59,9,8,146.68,Netherlands,2019-06-09,,Keyboard
3ae457b5-4682-412f-a1db-ea9a84d9c0ff,Mobile,39.12,10,3,131.62,Burundi,2022-01-10,,Laptop
aec5ed1f-2e94-4a5c-ad65-6b3045225ef6,Tablet,17.41,9,8,285.65,South Georgia and the South Sandwich Islands,2019-09-13,,Mouse
a2b000a5-1530-47d8-8b25-c7bc81f02abc,Desktop,57.86,5,0,288.16,Dominican Republic,2021-12-14,,Tablet
bec55fe1-bfeb-48e7-991f-ab7efd645777,Desktop,23.34,7,2,352.29,Uruguay,2019-06-30,2020-05-11,Keyboard
ddda40f1-a018-41fa-bfa5-50495da966e3,Tablet,51.14,6,1,475.14,United Kingdom,2022-11-07,2024-05-06,Tablet
46fce028-9ca5-4260-a859-09194420ea91,Mobile,10.07,9,1,197.27,Swaziland,2022-08-04,2023-11-21,Mouse
4511f56b-c107-4ec9-b990-ce62ec5cc35a,Tablet,6.45,9,4,185.46,Kuwait,2022-09-30,2024-05-13,Printer
213dcdf8-18d2-4848-984f-40b237c79db8,Mobile,35.76,8,6,46.24,Micronesia,2021-04-20,2022-01-16,Laptop
7cc14b9f-a5c4-4774-827a-70869268cb56,Desktop,43.0,10,4,38.65,Iraq,2021-05-09,2022-02-08,Smartwatch
12cd610b-e3f2-42bd-83fe-ee42b8fbe32a,Mobile,18.65,7,0,128.89,Costa Rica,2019-07-18,2020-02-28,Mouse
1868bc06-6903-40d2-85ac-d535c5aec49f,Mobile,57.86,10,5,200.45,Ukraine,2022-07-18,2022-10-05,Keyboard
5a5d550a-9286-4972-920f-c4ab02e1a52b,Mobile,48.5,8,2,179.5,Botswana,2021-07-29,2023-01-23,Smartwatch
e49ff3c3-2421-4790-aa68-f7788ca8f5e9,Tablet,11.41,3,2,165.54,Belize,2021-07-18,2022-08-04,Camera
efec49b2-5fd8-46ce-b33f-bd80bb07efb7,Mobile,29.73,8,8,281.8,Palestinian Territory,2019-08-22,2020-09-02,Monitor
eec6610f-02fb-4c0a-81da-9d25d7d1ff95,Mobile,7.72,2,0,187.29,Seychelles,2022-05-12,2022-06-18,Printer
a92adff1-f5bf-4563-90d0-9e1cb2dd0e28,Tablet,38.08,6,3,41.16,Micronesia,2020-07-27,2022-08-12,Headphones
26b37cdb-3dba-4b39-8482-7df70657636d,Desktop,20.2,3,0,448.9,Dominican Republic,2021-08-29,,Mouse
fc5dc707-9be2-4c61-a41e-0020d00aca28,Desktop,13.75,5,4,407.67,Malawi,2019-11-24,2020-06-23,Keyboard
1611bbcd-6974-4a43-ad6d-bb6f84dac07d,Mobile,10.66,5,3,47.14,Botswana,2019-08-16,2021-09-04,Printer
150ea528-a002-4f2a-9fe4-3d934f129ccb,Mobile,19.54,8,2,204.11,Bermuda,2022-09-03,2023-01-14,Printer
c001d09e-cca7-4552-b7ac-63d792e4559c,Desktop,17.17,8,6,466.33,Cuba,2020-09-06,2020-12-27,Smartphone
6bbbba97-b020-42df-b9ab-c6a49f4d2a2a,Tablet,9.11,8,8,294.45,Lithuania,2021-06-28,2023-08-23,Monitor
8e9e3716-75fe-4900-a4bc-fe12357fe010,Desktop,20.42,3,2,337.3,Japan,2022-02-06,2023-01-04,Laptop
ae6d9964-7213-4b58-91f7-c23cc89b489c,Desktop,21.0,5,2,439.31,Iraq,2019-08-08,2021-09-21,Printer
016e09af-7628-44d8-adf4-0cfd2c073a01,Tablet,7.75,7,4,373.81,French Polynesia,2020-10-11,2023-10-30,Mouse
670a6492-9876-4a71-b43f-ea2fcc6933fa,Mobile,47.51,6,5,297.75,Heard Island and McDonald Islands,2021-05-05,2022-09-24,Mouse
29581fda-2b04-4d5d-81d7-495aceb753cc,Desktop,27.65,3,3,367.21,Reunion,2019-05-29,2023-09-13,Mouse
a8127b99-e0f3-4d47-b631-24bd5046b627,Tablet,49.29,3,3,404.13,Reunion,2020-10-17,,Monitor
e7658f68-aa78-44ec-9a70-4760276c8f78,Mobile,18.01,9,5,13.34,Madagascar,2023-01-29,2023-08-06,Camera
dfbd612a-2652-4124-b911-ebbd6cd21aaf,Tablet,20.04,5,4,14.21,Cuba,2021-04-06,2022-07-30,Headphones
2db2996e-f01a-4217-9575-f089d6f81f4f,Mobile,12.85,7,5,345.0,India,2020-07-10,2020-12-05,Laptop
48437f1f-0c3e-4883-9618-470e72d52472,Desktop,57.37,5,0,53.71,Barbados,2020-09-10,2021-02-18,Smartphone
b28dce52-a25e-423a-b492-71848a0aa93e,Tablet,58.24,6,5,153.81,Slovakia (Slovak Republic),2020-04-30,2021-07-08,Laptop
96c18f74-1bd8-4ab7-8262-59a1ac00fc88,Mobile,6.44,10,8,91.32,Georgia,2022-08-18,2023-06-10,Smartwatch
73a75cd8-6675-4401-b55b-c3e9a5b2d719,Desktop,14.82,8,5,341.91,Kenya,2023-02-06,2024-03-03,Printer
652d01cb-1793-4951-9fba-d3f138a1052d,Tablet,23.92,2,1,286.72,Saint Barthelemy,2020-09-27,2023-02-04,Camera
f5d80a1f-2584-456f-b55a-5f62d243867e,Tablet,33.58,5,0,191.3,Brazil,2022-10-03,2023-11-04,Keyboard
d56482ca-c0fb-4d49-9e9d-11d409fb1b5c,Desktop,29.13,1,0,204.02,Libyan Arab Jamahiriya,2023-02-17,2023-07-09,Monitor
c2b29060-ff38-466d-9b76-3f11faa2a601,Tablet,38.53,4,3,192.64,Tanzania,2020-04-11,2021-03-05,Printer
08a8a8f5-2f9c-4181-86ff-cea4c18fb4b4,Desktop,30.87,7,5,456.69,Mauritius,2021-11-02,2022-10-18,Mouse
650756af-41ac-46b2-9625-72dce9d6a6f0,Desktop,8.63,1,1,98.84,Sweden,2020-06-05,,Keyboard
1c19d6a5-7b1a-4b65-8799-847d6f485765,Mobile,14.78,10,2,358.74,Macao,2020-04-16,2022-07-12,Smartphone
b544e3fd-712c-4cf8-b5b7-4b7ed4fde774,Desktop,46.73,5,3,453.22,Cayman Islands,2019-09-21,2020-10-14,Mouse
7c97b9e6-df68-4526-baa6-00d8fdd46e3c,Mobile,29.64,5,5,100.05,Estonia,2021-02-05,2024-01-29,Camera
2a7854b5-b1a8-4287-951b-e8b95c4f0a87,Tablet,58.09,6,0,486.84,Cayman Islands,2020-03-19,2024-04-15,Monitor
878480e9-17b9-4ea2-a7c3-97dbb7eb9523,Tablet,30.19,10,6,111.93,Indonesia,2021-07-04,,Smartwatch
978fd414-9d7c-4298-ba99-61aaa39e9898,Desktop,16.58,5,1,415.14,Switzerland,2020-12-08,2023-03-17,Headphones
8ab3922f-6369-4380-ab0a-93fad8d54738,Desktop,32.07,10,1,18.53,Rwanda,2020-01-24,,Laptop
bc2f7c33-2687-4fd0-a2c0-ffe7e86171af,Desktop,51.31,2,1,32.76,Niue,2021-03-04,2021-05-20,Keyboard
fab9f64d-8d84-4cca-9404-b0893b396af7,Tablet,56.95,9,5,417.54,Congo,2020-10-07,2022-09-04,Mouse
877ae7e9-ea18-4aef-bc5c-acbef4dc05f1,Tablet,43.78,2,1,417.26,Honduras,2023-04-09,2023-10-18,Mouse
46eff177-d5ed-432d-aea6-45afd55edf9e,Mobile,57.37,2,0,204.63,Singapore,2022-09-16,,Tablet
c1bfd1c7-6825-4f5c-bca5-ab80e3b8306f,Tablet,11.4,7,4,326.08,Hungary,2022-04-01,,Headphones
54dff510-1e23-4f11-800c-5c9cdd1db01a,Mobile,16.85,9,9,424.79,United Arab Emirates,2020-10-22,,Smartphone
ea754000-fb87-4885-8db4-4dab61f35006,Mobile,21.97,2,1,96.1,Serbia,2021-06-24,2021-10-30,Smartphone
7882fd39-72d3-4917-a593-7978169c8399,Desktop,18.85,5,5,168.8,Nigeria,2023-02-02,2023-06-27,Mouse
9a1cb3d8-d89c-46c4-930f-7ac9842a7b91,Tablet,21.29,5,4,399.51,Syrian Arab Republic,2021-03-15,,Monitor
59c3e7c3-d960-43e0-9394-109a3738f48c,Desktop,37.1,8,0,425.43,Bermuda,2019-09-14,2022-01-03,Camera
0cdb0f78-925a-4425-b356-37d8017522b2,Desktop,51.31,5,4,276.24,Eritrea,2021-04-15,2023-02-25,Smartwatch
16a4be0e-554b-4f08-875b-6370e63c3f25,Desktop,29.74,3,3,249.37,Albania,2020-12-30,2023-11-07,Camera
68a08719-8954-4526-8034-9505203a3110,Mobile,35.84,5,4,479.3,Bolivia,2021-04-09,2023-01-28,Mouse
2edd1a30-16bf-4f6d-9cde-7a68c4bb1977,Desktop,57.79,3,0,247.35,Congo,2020-08-03,2020-08-23,Monitor
1affc30e-d415-4f56-910b-aefe90aee953,Tablet,42.78,1,0,45.03,Samoa,2020-01-01,2020-09-25,Smartwatch
21704418-72ec-4450-8df6-6916200c8e67,Mobile,25.69,5,2,341.15,Sierra Leone,2020-03-21,2024-01-10,Smartphone
88d854dc-a306-4e79-bde1-9ae314f735bf,Desktop,16.58,1,0,271.1,Vanuatu,2019-05-31,2021-08-21,Mouse
eddc5af9-6547-4cb6-92bf-cc7434a8b73a,Mobile,46.83,2,0,186.85,South Georgia and the South Sandwich Islands,2019-12-16,2023-08-16,Smartphone
2667a9ca-2f3f-4cd2-b72c-36b36573f845,Tablet,12.05,9,5,181.96,Cyprus,2021-10-17,2022-08-20,Laptop
46c8d086-7772-4296-a4c7-49b938eecf42,Tablet,45.45,7,2,186.85,Chad,2023-03-15,,Monitor
f4547b88-db53-4492-90b1-5459233c4b66,Desktop,5.31,8,3,20.05,Haiti,2023-02-16,2023-05-08,Monitor
efc2f074-e74e-47b2-b2d8-bda1cf4e3b48,Tablet,49.37,5,0,457.86,Myanmar,2021-07-24,,Monitor
87d7185a-2dd5-4fff-919f-2e59cee339bc,Tablet,21.04,4,2,237.91,Taiwan,2022-06-10,2023-04-01,Headphones
ea17ccd3-17c9-40ad-8e0f-08dd497bc150,Mobile,22.74,8,8,411.47,Afghanistan,2022-01-03,,Keyboard
02a158a3-52fe-4bed-9187-58b69a7fa4f9,Mobile,5.02,4,3,135.82,Bolivia,2020-11-22,2021-06-28,Tablet
c4318e3e-4b6b-40d7-8c81-ca12f0c3a398,Mobile,31.27,4,2,156.68,Kazakhstan,2019-05-20,2024-02-15,Smartwatch
83cc4cac-e73d-49ad-9e3e-040d836d6065,Tablet,42.39,4,4,469.77,Slovenia,2021-11-21,2022-04-19,Laptop
9afc7341-2c0f-4e2b-b6d2-6f0af414ed9d,Tablet,12.61,6,1,141.4,Paraguay,2022-04-19,2023-03-23,Headphones
88d8843d-532d-4143-8526-62ce55058d88,Mobile,52.64,8,1,61.5,Rwanda,2023-01-20,2023-02-25,Camera
c4fe1f11-9e05-4e5f-bf6e-83eefcf1b687,Desktop,6.9,9,6,56.43,Venezuela,2022-07-01,2023-02-13,Smartwatch
3d8af169-7115-4d23-b077-0d2102c9ef84,Mobile,56.87,9,3,136.9,Micronesia,2020-11-22,2024-01-30,Smartwatch
f161aed6-89c2-4dfc-910b-d798cae0f59b,Tablet,32.19,8,8,407.7,South Africa,2022-08-01,,Printer
60e89f14-ff5b-4e30-8ebd-7fe6d544b165,Desktop,26.94,10,0,383.84,Myanmar,2022-05-21,,Printer
bc6e042b-4eb3-4411-9c51-f482dad4aadd,Mobile,22.93,7,2,11.32,Costa Rica,2019-07-15,2021-11-02,Tablet
6f7b0748-c03f-4f43-aac2-b609a2b3ab87,Desktop,40.86,1,1,126.34,Portugal,2019-06-23,2022-07-06,Keyboard
66c8421f-627c-4938-88c3-94c80e55e703,Tablet,5.73,4,1,401.61,Peru,2021-03-03,2022-04-05,Headphones
c4f58e3f-6cb3-40a7-b95a-7efa46544de2,Mobile,6.61,2,2,350.69,Palau,2021-10-11,2023-05-19,Laptop
272c8a44-c4a2-4fa0-864a-aa03f3f7a8d0,Mobile,56.33,7,3,323.6,Bhutan,2019-07-19,2023-03-25,Mouse
5ab9621a-34e3-4036-9b4a-0571d4f5d61f,Tablet,13.41,3,0,388.28,Cyprus,2021-02-25,2022-11-09,Camera
d0e9e114-ef06-4ec1-9794-327fd374b650,Mobile,28.05,3,3,328.44,Belarus,2021-09-15,2023-12-14,Tablet
fe373f14-c1fc-47fc-b682-ed51a42a4d54,Tablet,36.57,8,6,215.63,Aruba,2019-07-12,2022-04-27,Camera
a4000101-3a8c-4d5a-ab0a-089a5541dd41,Desktop,51.13,10,4,312.49,Mali,2019-05-21,2020-10-11,Tablet
