Property ID,Property Type,Rent,Occupancy Rate,Monthly Revenue,Rental Length (months),Maintenance Costs,Maintenance Issues Logged,Customer Satisfaction,Month,Season,Date,Maintenance Issue Type,Occupancy Indicator
cd47c877-0436-404d-aef4-c45f5830f888,House,4604.65,0.7280034335194399,3352.2010101552883,1,351.78,6,5,10,October,2022-01-23,Structural,Vacant
35757275-75b0-4edf-9d95-188c3dffd196,Townhouse,4537.89,0.8772350114919705,3980.795986299298,12,130.51,1,4,2,February,2021-06-14,Structural,Occupied
6755be4b-5e39-4334-b038-9a7e6d7e2379,House,2635.89,0.7540801901234908,1987.672432344608,2,205.65,10,5,4,April,2023-09-16,Structural,Vacant
1a39dfc1-40fc-4d86-8e36-2aaede68e0c8,Townhouse,3691.58,0.9396152266141888,3468.6647782644072,11,164.87,3,3,9,September,2021-09-19,Plumbing,Occupied
41bc0a44-d80d-49c9-ad2d-eeb147d96af7,House,1094.36,0.9685894765743477,1059.985579583903,8,141.37,8,5,3,March,2023-01-04,Plumbing,Occupied
9183d9ef-ac7f-4a68-b67f-4dbe6f004082,Apartment,4958.86,0.7116445681528333,3528.9457832303588,4,389.81,1,1,1,January,2021-07-31,Plumbing,Vacant
fd7fb6d0-187f-4bfb-88db-999578d76fd6,Duplex,3246.62,0.8231181952582961,2672.3519950894893,8,429.68,6,4,7,July,2024-03-17,Electrical,Occupied
79946635-79d7-4468-bb66-052cdeb548cb,Duplex,2629.65,0.8520456324957735,2240.5817974925108,6,152.27,9,3,2,February,2021-06-17,HVAC,Occupied
aac98ed6-8f81-4e6d-848f-b9c0522d12a9,Condo,1380.66,0.9873437029032617,1363.1859568504174,1,448.49,0,2,9,September,2022-03-29,Electrical,Occupied
30613189-95fd-48d2-bf1a-8299f5ad739d,House,3194.67,0.831648902430072,2656.843799126278,9,473.67,8,1,10,October,2021-05-26,HVAC,Occupied
76448594-b533-4f52-b8aa-9913a4bb2a65,Duplex,3491.98,0.781760365302114,2729.8915604276763,11,371.3,0,2,12,December,2024-02-12,Other,Vacant
29e29cc7-ab59-4154-a95f-7e03e1b28f98,Condo,1062.2,0.8508343994551203,903.7562991012288,10,416.23,9,5,8,August,2022-03-11,Other,Occupied
d1b3bbf1-891c-4722-902a-6fc57292f1b2,Duplex,4968.6,0.7297429810920358,3625.8009758538897,4,55.1,5,2,9,September,2023-09-02,Structural,Vacant
70ed5751-d7f6-4ec3-85d8-26bd7b7f7171,House,3240.43,0.7538891737311185,2442.9250952335283,8,67.94,3,2,12,December,2024-02-06,Electrical,Vacant
2e705f94-e898-4785-bd21-4fd3f1a993a9,Townhouse,4899.0,0.7702671325084729,3773.5386821590087,3,294.23,10,3,8,August,2022-02-05,Plumbing,Vacant
075c5ba9-ca23-4062-af8d-4acafeb014d6,Apartment,1287.67,0.8096801853879232,1042.600884318467,2,222.54,8,2,8,August,2021-07-22,Structural,Occupied
6b224eef-935c-455f-bcea-092d0778e164,Duplex,4774.28,0.979278320464516,4675.34889982733,3,467.36,10,2,12,December,2022-11-26,Electrical,Occupied
5aa53120-8610-41b5-9604-3250711e2a5e,Apartment,4144.25,0.7480164946866165,3099.96735810501,4,449.55,6,4,10,October,2021-10-10,Other,Vacant
da9cda12-cad1-4819-bde3-2c7b47e3d7c8,Apartment,2137.0,0.9671248596129479,2066.7458249928695,2,101.06,9,1,3,March,2023-06-19,Plumbing,Occupied
f3e99ae1-3c35-463c-87aa-089e4196a78a,Townhouse,1294.79,0.8734822606668113,1130.9760962887806,8,85.63,3,2,6,June,2023-06-10,Structural,Occupied
049e05e3-6880-4d6c-ad05-ff4ecd83ad68,Apartment,3129.43,0.9899208494505921,3097.888003896166,10,228.79,3,4,3,March,2022-03-25,Electrical,Occupied
933f2470-2d92-4a5a-bc0c-ad8bc44dbaa0,Apartment,3019.68,0.793491483245187,2396.0903621258262,11,128.09,7,1,4,April,2022-11-06,Electrical,Vacant
551fbefe-e361-417e-9a61-ec0d4ddfe996,Duplex,3833.64,0.7025535193837276,2693.337274050233,5,484.58,8,5,5,May,2021-12-17,Structural,Vacant
32b6f396-cf98-41ff-aa90-b1f58c12885e,Townhouse,4943.45,0.7175842725489845,3547.341972132277,12,319.1,7,2,5,May,2021-06-05,HVAC,Vacant
875466b0-0cc3-4545-9ca2-84fb4b897dea,Apartment,1849.29,0.7322451868792835,1354.1337016439902,7,262.87,3,4,1,January,2023-11-13,Structural,Vacant
3e2e5288-a1e3-459e-9940-dd8ef4e41f02,Apartment,3313.39,0.9789813241967675,3243.7469297803273,4,86.74,1,5,1,January,2024-04-05,Plumbing,Occupied
99afd8ff-7d98-4dd2-b82f-0c0bbd33aed5,House,4899.14,0.9027653542718757,4422.773857727517,2,437.4,4,4,11,November,2023-12-14,Structural,Occupied
2a289cde-c0ed-4fcd-9890-50f027dc0e2f,Duplex,4226.7,0.7829279717279389,3309.2016581024795,12,389.61,9,4,5,May,2023-11-26,Electrical,Vacant
e8c8ba29-4772-4ad9-89ce-2672e98f85e3,Townhouse,1208.17,0.8403597424235691,1015.2974300038836,9,186.67,6,2,5,May,2022-11-26,HVAC,Occupied
b761a58f-aa53-49eb-bbf7-6c544e4bcd03,Apartment,4230.89,0.7559040051419977,3198.146696315227,12,178.89,3,3,11,November,2023-01-05,Electrical,Vacant
4e0a9b4f-abb8-4802-8bf9-f1801f4b8e8d,Apartment,3775.11,0.98284080598916,3710.332155097738,3,346.97,1,4,6,June,2022-07-15,HVAC,Occupied
97b2bd4d-7e4e-472e-898d-4e997cd22144,Duplex,4733.21,0.7832827634701979,3707.441808884775,2,489.95,6,5,8,August,2022-02-01,Plumbing,Vacant
56aa826a-5a3d-4812-ae93-18d5a0f3c635,Condo,3191.1,0.9013934732542018,2876.4367125014833,2,121.47,7,3,5,May,2024-01-18,Other,Occupied
5bfa93db-140f-4613-bbbf-ad2caa445318,Duplex,3163.4,0.8399419545499778,2657.0723790233997,7,326.93,4,4,8,August,2021-09-19,HVAC,Occupied
be21a359-dfd3-4236-b773-c9722f10b97a,House,2247.65,0.806729739738258,1813.2460995226957,10,204.39,0,4,2,February,2021-09-11,Electrical,Occupied
851cb310-9fef-4a9a-b3a5-5750fefb620e,Condo,1536.37,0.7895214888009793,1212.9971297491604,9,283.13,1,5,2,February,2022-01-15,Electrical,Vacant
39ebec51-210c-48e3-a149-6d0e80de1fcd,Townhouse,3432.67,0.939905407089008,3226.385093752225,5,426.22,7,3,10,October,2022-10-16,Electrical,Occupied
d5129b0c-00e8-47b7-bbb6-5ba720c37e57,Condo,3462.78,0.9216424603759619,3191.4450789406733,8,375.81,5,1,10,October,2021-06-30,Plumbing,Occupied
24c40c2a-85c9-4410-820b-dcb498c8ecee,Apartment,1635.36,0.9184718170418107,1502.0320707174953,12,215.11,3,4,4,April,2021-12-08,Electrical,Occupied
77e64e9a-688e-4a02-9da8-82d9a7f8351d,Duplex,4887.62,0.9199333908113096,4496.284839597173,11,202.86,2,5,5,May,2021-06-16,Plumbing,Occupied
5c975e20-8724-48cb-8e91-feb5c072882c,Condo,4723.03,0.9317911852681862,4400.8777217572015,12,477.07,1,5,1,January,2023-02-25,Other,Occupied
756d9772-57f2-4be6-9a77-fa002619f43b,House,2617.61,0.7064934134372404,1849.3242239474548,11,354.39,4,1,7,July,2023-05-04,Structural,Vacant
1b6a9d9c-3119-4381-9202-6c31aad7451b,Townhouse,1956.42,0.8839077231940292,1729.2947478112626,1,110.14,1,1,12,December,2024-02-08,Plumbing,Occupied
b7ec4487-221f-4cb0-b01b-2c375fd34476,Townhouse,2151.08,0.7175916970385712,1543.5971476657296,11,483.1,7,1,1,January,2022-01-06,Electrical,Vacant
8abfdb1e-263f-463f-94f3-980c47148d20,House,2954.68,0.9187219699160857,2714.52943007166,6,149.8,9,5,4,April,2023-02-21,Other,Occupied
6d09856e-7fd0-49fa-87fe-445278f82380,Duplex,4963.34,0.8473139993505924,4205.507465536769,2,83.67,8,4,5,May,2022-03-14,HVAC,Occupied
bda2f206-e61d-4f60-9175-f22b26d61459,Duplex,4791.89,0.9885433025492094,4736.990766052531,7,425.87,1,5,3,March,2021-12-22,HVAC,Occupied
6a3c758e-4cfe-4660-8c1a-4a28aeb61420,Apartment,1015.9,0.8419253660146435,855.3119793342763,10,67.46,3,3,12,December,2023-11-28,Structural,Occupied
75b7aca6-ed7f-43e1-9645-5f1baf0d5cb7,House,2446.47,0.9848368160748292,2409.373725422587,4,274.14,10,1,1,January,2024-02-18,HVAC,Occupied
9b672f08-10de-4cdc-8aa5-4620f91ae42a,Townhouse,1994.78,0.8154228419948918,1626.5891767545702,6,122.36,8,5,1,January,2022-02-01,Electrical,Occupied
0a39907f-bedf-4f4d-af3e-862405634ba2,Duplex,4890.41,0.8404016351306571,4109.9085604593165,12,181.56,0,3,11,November,2022-09-17,HVAC,Occupied
c1eb30f3-5490-4e13-9cde-6df05126a3a5,Condo,1663.36,0.9046944166823159,1504.8325049326968,5,444.5,1,4,3,March,2024-05-15,HVAC,Occupied
4db8a5dd-ed3c-4d07-9857-a3075a07184e,Condo,1274.83,0.8005106874852309,1020.5150397267969,3,296.16,2,2,7,July,2022-08-25,HVAC,Occupied
72c47476-3760-4451-9828-3b15e83e62a3,Townhouse,3209.74,0.8128495552825674,2609.035731572668,4,296.25,10,4,9,September,2024-01-15,Other,Occupied
5d223cf4-def1-4600-81b3-a0484024787f,House,3065.46,0.8775918140761053,2690.222602377738,11,360.79,5,3,11,November,2021-10-26,Structural,Occupied
a0692cf4-a980-43cb-b3eb-a511cd3198c4,Townhouse,2434.07,0.8539262999278965,2078.516388865495,2,83.07,3,5,10,October,2021-06-09,Structural,Occupied
ed0a76ac-4fc4-4c2b-aa20-a67aa8a44056,Duplex,2413.86,0.9798867666430211,2365.309470528923,2,300.48,7,4,11,November,2021-10-04,HVAC,Occupied
77a5a8cf-1759-476d-9f54-5de3f4d0704b,Townhouse,1044.01,0.7754548791143945,809.582648344219,6,170.19,2,4,10,October,2023-10-06,Plumbing,Vacant
26954da0-50ea-45e4-9555-ba8554efb6a1,Townhouse,3699.3,0.9940315560744937,3677.2209353863745,8,475.32,7,2,2,February,2022-08-09,Plumbing,Occupied
18b2bfd4-68fa-426e-bbce-3b02efaca124,Duplex,1745.63,0.907543550517596,1584.2352480900313,6,427.22,0,4,4,April,2023-11-02,Electrical,Occupied
15bd33d7-85bf-49cd-8b5e-5b4d0398abea,House,2604.92,0.7444634591193734,1939.267753929238,6,282.43,1,4,8,August,2021-09-12,Structural,Vacant
8c0cf12c-95d8-449f-94b7-965b8d6c763b,House,2905.18,0.9309554382983257,2704.5931202355296,2,88.89,10,1,9,September,2024-05-15,Plumbing,Occupied
b8867479-c314-487a-9728-21f21ad6144e,Duplex,3711.9,0.8456420319898892,3138.93865854327,3,54.2,8,5,5,May,2023-06-10,HVAC,Occupied
6117927c-7e14-430f-bb01-c55d37f206bb,Condo,2907.53,0.7508612302585529,2183.1515528136506,8,296.95,6,3,1,January,2024-01-11,Other,Vacant
c8bc3ce7-e73f-46bb-9214-4713ae85ae44,House,1817.68,0.9673417223729652,1758.3177019228915,5,84.02,5,4,9,September,2021-05-26,Structural,Occupied
621cb6fd-61ae-4a06-addc-ad3bc886ddfc,House,2986.63,0.9149028254010162,2732.476225427437,12,228.94,6,1,12,December,2024-04-18,Plumbing,Occupied
3f7b8363-b7f9-42c2-bca0-0c2d899a3e72,Condo,4457.23,0.7066673166136749,3149.77876362997,12,306.77,0,1,1,January,2024-03-24,Structural,Vacant
1c10aed5-e2c1-46c5-a331-b2d2a950fc60,Duplex,2974.93,0.7455594037938202,2217.9870371283496,6,423.98,6,4,6,June,2023-12-13,Other,Vacant
0aa2be37-500d-421e-a9a3-26d9b85aa253,Townhouse,2590.1,0.7155435900199499,1853.3294525106724,11,485.89,6,4,2,February,2023-04-05,HVAC,Vacant
ac6e7ab0-f899-4449-a434-0000ac95c073,Townhouse,1920.96,0.7103457712792063,1364.5458127965042,4,142.92,2,1,7,July,2021-06-30,Other,Vacant
262feaa9-2ef8-4e8c-b322-02ade14a0ab2,Apartment,3981.35,0.9357908694596884,3725.7109781233303,3,464.63,0,4,5,May,2023-12-31,Plumbing,Occupied
f86ea615-ba2e-4f8a-a063-925ddcb38d2a,Condo,1351.77,0.8048934331115613,1088.0307960772152,12,333.03,3,3,12,December,2022-01-26,Plumbing,Occupied
635932e9-8e53-4d3a-9459-ba835deb7c86,House,2098.89,0.9234326958374554,1938.1836509662764,10,246.45,5,3,10,October,2021-08-23,Plumbing,Occupied
ad0f3632-b8c7-446b-8217-022c51d03ce5,House,2474.81,0.8057369956525648,1994.045974210924,1,237.91,3,4,6,June,2024-02-29,Electrical,Occupied
6e069c42-7772-42a9-a7bc-75f1ea0b6751,Apartment,1186.21,0.7669128627887283,909.7197069686174,1,458.23,5,2,11,November,2021-11-25,Electrical,Vacant
0d62ab4f-1b3d-47ec-9b32-a4c87d3d86f3,Townhouse,4128.17,0.7337345405741426,3028.980918361958,6,261.05,10,4,12,December,2022-05-28,Structural,Vacant
ebf92555-1bf6-4ce9-8781-6a078855eb37,Condo,3005.96,0.9206098385120717,2767.316350173747,10,250.06,7,4,1,January,2022-10-16,HVAC,Occupied
6668af47-51f6-4f8d-bad0-387d5715c647,House,4647.64,0.8049325987281739,3741.0369431530103,8,295.41,3,5,4,April,2023-03-22,Other,Occupied
338613bf-fde2-40bc-ae6e-ab0dfc4c2ade,Apartment,2227.19,0.9209823020354622,2051.202573270361,3,337.16,6,3,8,August,2021-12-16,Structural,Occupied
47bbade6-249b-427f-af53-9bbec5b3a310,Apartment,3768.65,0.8711614358560646,3283.102545238958,12,76.12,7,1,7,July,2023-04-20,HVAC,Occupied
a5231da0-d3db-44ee-b72a-05dc700c1213,Condo,2329.17,0.9046730389332643,2107.1373020921915,12,284.99,4,2,1,January,2024-04-03,Structural,Occupied
3a947a3a-66f0-4c7b-91ad-4f18a7a9a836,Apartment,2083.06,0.9968224146589577,2076.440899079488,10,124.75,9,2,12,December,2021-08-03,HVAC,Occupied
5c968406-1216-4af8-984b-b6f504d7fcd9,House,2011.22,0.8149171464930878,1638.977663369828,3,488.22,6,2,8,August,2022-04-24,Plumbing,Occupied
29329292-64ac-4b82-916a-ce35bf741a4b,Condo,2047.83,0.967870611704828,1982.0344747674978,11,461.37,0,2,8,August,2024-04-08,Other,Occupied
e1dfaa65-0737-4daa-be57-02151e4d572b,Townhouse,4843.02,0.9585790364587785,4642.417445150594,1,135.27,0,4,4,April,2021-05-23,Structural,Occupied
b58a508d-b83c-425d-9d0c-8f79347eca6d,Condo,4942.26,0.9772119646069479,4829.6356041983345,2,71.7,0,3,9,September,2023-10-06,Structural,Occupied
ca535aa3-82e9-4d0b-bc93-d401acb37418,Duplex,3739.61,0.8346657467814884,3121.324373321522,6,333.26,5,4,5,May,2022-05-31,HVAC,Occupied
37c708c8-4cc9-41ec-9470-c4660491caa9,Townhouse,3184.7,0.8529002651753823,2716.23147450404,7,485.74,5,2,10,October,2021-12-15,Electrical,Occupied
5dd678ae-dcce-47a8-86af-4566b95df72c,Condo,2129.6,0.8519726024481883,1814.3608541736617,1,467.01,4,2,8,August,2023-04-05,Electrical,Occupied
a3b7941f-a2e4-48ee-8727-c3ed37f16220,Condo,3031.54,0.9763861765066034,2959.9537495268287,11,87.23,5,4,5,May,2022-03-24,Other,Occupied
6bbb4f9f-73a5-4be7-8e8c-1fbb083f8018,House,2438.36,0.7743589926013172,1888.1659931993481,9,364.83,8,1,9,September,2024-04-05,HVAC,Vacant
e9f56570-955c-40db-9c1b-0fd7cdbaf288,Apartment,2813.6,0.7765859109190375,2185.0021189618037,4,258.34,6,1,11,November,2022-06-10,Other,Vacant
59900847-9ac1-42c5-887f-78ebca96272a,Condo,4988.46,0.7386991123245478,3684.9709738665138,7,395.09,2,3,3,March,2023-08-09,Plumbing,Vacant
b47fc074-740a-41e0-9301-356101ca9308,Duplex,2882.01,0.7760594644008723,2236.611136997958,10,437.25,3,2,2,February,2023-06-11,Other,Vacant
c4849b31-adc3-4ed8-92f6-0bb391a02f53,House,2280.43,0.9955609510388034,2270.3070595774184,9,237.28,4,2,10,October,2023-06-20,Structural,Occupied
3d6dc92f-189d-4135-88a7-a03d6753f36d,Duplex,3801.68,0.9207478318823582,3500.3886175105235,3,72.43,1,2,10,October,2023-08-26,HVAC,Occupied
955d83a7-cb3c-4cc9-af0a-ee0aefa86309,Apartment,4026.89,0.746999897774998,3008.0864183511617,2,262.71,1,2,4,April,2023-02-25,Plumbing,Vacant
412a88c2-959d-46e5-9d86-20fce5bf349f,Condo,1971.18,0.9059827754643281,1785.8551273397745,10,216.54,6,3,3,March,2023-03-21,Other,Occupied
de8d3155-e2fc-412e-877a-5693e48b9bcd,Duplex,2870.63,0.7874275548007437,2260.413161637659,1,191.42,5,5,2,February,2022-08-19,Other,Vacant
b6b55071-2481-4644-ac70-72a6534f8882,Townhouse,4047.67,0.8640905499603636,3497.553396358065,11,335.85,9,2,1,January,2022-06-19,Structural,Occupied
95e7ee40-02bb-47a8-aacb-bdca72c410c1,Townhouse,4626.85,0.7564035051866712,3499.76555797295,2,432.5,6,5,2,February,2022-10-22,Plumbing,Vacant
2ebeb86f-593a-4454-ba99-ebcd80464030,House,3418.87,0.9770374166792721,3340.363912762263,7,100.38,6,4,6,June,2021-05-26,Plumbing,Occupied
9b6c25dc-9289-4d5e-8f4b-d1421cd09cbd,House,3332.92,0.8795453477039379,2931.4542802694086,7,136.26,6,2,1,January,2023-06-24,Plumbing,Occupied
6daa4823-5bc7-4b5d-84e4-f130cca52573,Condo,1522.56,0.9057709127943644,1379.0905609841875,1,476.83,5,5,12,December,2023-09-26,HVAC,Occupied
5a343324-405a-4cad-8d9e-67c80b2a1d0c,Condo,4970.15,0.7976219980215733,3964.300973466922,7,212.87,5,4,6,June,2024-04-21,Electrical,Vacant
21716835-fa1d-4435-a37f-058ed23bbec9,Townhouse,3412.0,0.7858820265568228,2681.4294746118794,3,410.79,10,4,2,February,2021-11-09,Electrical,Vacant
dd51e5e8-baef-48a1-85ee-1811e0b1a409,Townhouse,3899.26,0.8435796905174036,3289.336544046891,3,335.93,1,3,11,November,2024-01-21,Plumbing,Occupied
abb5c413-4080-4630-a7ef-c31e0799ee44,Apartment,2745.68,0.7030574044957778,1930.370654375967,5,126.09,9,1,5,May,2022-09-12,Plumbing,Vacant
513cdf21-9d8f-4f51-894c-518546daf156,House,4054.07,0.946304918331504,3836.3863802602004,10,272.6,4,4,3,March,2023-05-03,Electrical,Occupied
4b9c4d4f-f63c-4365-a911-05bd1e9e15e0,Condo,3532.19,0.9791541964986048,3458.5586613304067,1,243.07,3,4,4,April,2022-08-07,Plumbing,Occupied
4ad4ea82-9797-4b71-9418-310a1230d396,House,3509.39,0.9623420788278492,3377.2336680176654,10,241.56,2,5,8,August,2022-01-10,Plumbing,Occupied
1e8a45f7-c3c5-4f65-a19e-0b20cc9ccc9f,Apartment,4091.67,0.7547241085341129,3088.081993165774,3,250.42,8,2,3,March,2024-05-15,HVAC,Vacant
c8055f07-2d06-4055-94fe-db61bba2e5b4,Duplex,3263.41,0.8329375382392912,2718.216691665485,8,310.75,1,1,7,July,2023-03-15,Other,Occupied
ee1e4035-ff0e-4456-b1cc-857a3175b689,Condo,3009.25,0.8644601409641555,2601.376679196385,12,323.62,2,2,6,June,2023-03-11,Plumbing,Occupied
585abce0-77d0-4a84-a737-527869190a02,Duplex,4090.03,0.7418077314526428,3034.0158758732528,12,403.45,1,2,5,May,2022-12-25,Other,Vacant
95bc75f7-e46f-4b55-8528-7be439c852a9,Duplex,3664.36,0.7581933417762505,2778.2933538712214,2,385.08,3,2,10,October,2022-04-11,Structural,Vacant
18fac051-86ca-4d54-ae74-aa31c2812ee8,House,3352.39,0.9485889738433387,3180.0401900226702,1,147.43,7,5,8,August,2022-03-22,Electrical,Occupied
804d3b82-f731-4030-9967-df054103d2f8,House,3129.73,0.755398189459729,2364.192375497798,4,396.44,5,5,11,November,2023-07-19,Electrical,Vacant
d8cd4b17-bfc3-4f33-9085-7f72b6879366,Townhouse,1581.49,0.7531679767011576,1191.1276234731138,7,159.34,0,3,3,March,2021-07-09,Electrical,Vacant
db3d8acb-ddd7-4be9-9baa-9c0deb5390d6,Townhouse,2966.11,0.8924906440482604,2647.2254242179856,3,254.23,3,2,6,June,2022-07-25,HVAC,Occupied
e970dac3-b48f-4674-9780-924922106e20,Townhouse,4304.81,0.7638201723658931,3288.1007162024202,3,334.93,0,1,9,September,2023-08-22,Other,Vacant
4c973110-3c0c-4e3d-9229-4b087733f04d,House,2657.59,0.9376300952009036,2491.8363647049696,7,187.91,2,1,12,December,2021-08-09,Electrical,Occupied
b75c0142-f0c8-46f3-bfff-d2e9d40e2668,Townhouse,1833.39,0.8204320640530439,1504.1719419142103,2,224.12,0,3,4,April,2021-07-07,HVAC,Occupied
9644f724-ea81-40d9-a397-5d69aff4494f,Apartment,4356.95,0.746761922239871,3253.604357103006,11,115.67,5,3,6,June,2022-06-12,Structural,Vacant
e67dc347-885f-44d8-90b9-23e8f123051b,Duplex,2299.46,0.73119026694058,1681.342771219186,11,426.68,0,5,9,September,2023-07-20,HVAC,Vacant
2f428f4f-1c64-4911-abf4-5e9443dbe959,House,4295.78,0.8096456247354608,3478.0594818260975,12,421.24,6,2,3,March,2023-12-14,Electrical,Occupied
4425ffa9-8567-4c33-87c1-fd58a5a6a00b,Condo,2473.41,0.8736894500300304,2160.9922225987775,2,110.85,7,4,5,May,2022-01-11,HVAC,Occupied
6d1f1f75-91f1-41b7-842b-663ec42b95e5,House,2612.11,0.765154160037915,1998.6668329766383,4,287.14,8,2,9,September,2022-10-08,HVAC,Vacant
06bf00a4-3bf7-49aa-ac24-d3500b9228d7,Apartment,2225.74,0.9194036863996854,2046.3535609672356,11,205.66,0,5,11,November,2023-09-05,HVAC,Occupied
e6820fb4-0b9b-4a2f-9cb6-9b6fce8ccffe,House,4414.33,0.8864454443961145,3913.0627185611,12,289.05,1,1,10,October,2023-05-16,Electrical,Occupied
db171da4-c073-4c60-ace1-33815e8288de,Townhouse,2938.3,0.7205304154162214,2117.1345196174834,5,58.8,5,5,7,July,2022-04-14,Other,Vacant
7850d4f2-3f2b-4eb9-aed4-19f6019df1b3,House,3835.41,0.9853384387178548,3779.176901242847,4,392.96,5,2,7,July,2024-04-01,Structural,Occupied
64ad85c9-45ad-4af3-ae17-c8d9f939bd96,Apartment,1645.48,0.8928766654525925,1469.2106954689318,5,130.46,7,1,4,April,2024-03-17,HVAC,Occupied
6c671a38-ae38-40a3-9946-5a2b46dfc78a,Duplex,2517.68,0.8857730731961919,2230.0931509245884,1,273.17,9,5,10,October,2023-11-18,Plumbing,Occupied
aa2f84c6-83d2-4f43-b45f-ad8c15997186,Townhouse,2457.02,0.9746107936542067,2394.638212224259,10,316.56,5,3,8,August,2023-12-02,HVAC,Occupied
554eb891-5c67-48cb-a483-f36905c6a5f2,House,2128.32,0.9759233732110713,2077.077233672587,9,393.29,7,4,1,January,2023-08-29,Electrical,Occupied
0d816924-9377-40f0-b8f8-94acc91c228f,Condo,2251.51,0.9770458926909444,2199.8285978525887,5,469.66,1,2,2,February,2022-05-04,Plumbing,Occupied
e1366d6c-7c76-4a42-a529-90ba866b6933,Apartment,2847.73,0.9996243140745109,2846.660147919407,4,130.72,1,1,11,November,2024-03-19,Electrical,Occupied
1f47f95d-77f3-460d-9faa-549e069ec6f1,Duplex,4896.21,0.9583453694003115,4692.260181111499,5,225.92,4,3,11,November,2023-05-22,Electrical,Occupied
b1d89f33-31d9-4816-8ded-f31d63234092,Condo,3975.07,0.7385139023797843,2935.6444579328095,12,341.95,9,4,7,July,2021-08-12,Plumbing,Vacant
731c8afd-9615-4297-ad8b-b67d259a9884,House,1846.07,0.9116671322897485,1683.001342906136,1,83.09,7,2,12,December,2023-05-12,Structural,Occupied
92f16ba9-2207-4fa7-bf44-750feab9c12c,House,3533.05,0.9221792001351872,3258.105223037623,9,221.42,9,2,5,May,2022-08-09,Electrical,Occupied
716e83d3-9b82-492c-b1cd-162cc17ccb44,House,3634.8,0.9842353982719205,3577.498825638777,3,237.75,6,1,12,December,2023-05-31,Electrical,Occupied
fa83069a-d6a6-4290-9d5f-683f1fb31cf2,House,4444.17,0.9537178035061404,4238.484050807884,6,134.24,1,5,3,March,2021-11-08,Other,Occupied
7b21a6bd-e47a-4969-9e2e-fcf941ac1658,Townhouse,4050.99,0.7232269532613619,2929.785155392244,11,59.13,7,1,8,August,2021-09-18,Plumbing,Vacant
d436985b-d4e2-4e33-8da1-13da5a96d5f8,Townhouse,3744.37,0.8259740893626931,3092.752600986987,9,233.58,1,5,10,October,2023-01-13,HVAC,Occupied
19449130-1fc4-45d5-99de-353388e33a9b,House,4145.37,0.8508124448264958,3526.9323844104106,2,192.06,2,4,4,April,2022-02-16,Other,Occupied
5dc5907c-1625-4a32-bd00-758806ce8904,Condo,4621.2,0.8137346211896541,3760.4304314416295,7,158.63,10,1,4,April,2023-07-14,Plumbing,Occupied
26c7496a-5d88-4fe1-9c57-d0fcca566243,House,2868.19,0.7648514746715029,2193.7393511380583,5,188.93,7,3,11,November,2022-11-26,Plumbing,Vacant
341a5504-3693-417c-98d4-7044edca4d99,Condo,2173.73,0.7912872842599438,1720.0449084143677,1,202.89,10,5,2,February,2021-07-01,Plumbing,Vacant
54aee654-ef22-41f1-b37f-9f5cd5901417,House,1147.77,0.9290037375411213,1066.2826198375728,6,122.03,10,3,4,April,2023-08-16,HVAC,Occupied
f68c04e8-1512-4cd4-b0c7-2093a74a0c67,Duplex,2253.97,0.8185318027354196,1844.9461274115536,2,57.28,3,4,6,June,2021-06-28,HVAC,Occupied
dd3300f6-4908-4b2b-ab7d-8504fffd8eaf,Condo,1846.03,0.9211120765606499,1700.4005266932566,3,94.96,7,2,2,February,2022-08-13,Electrical,Occupied
a880253f-83fa-4964-90ee-5fcb70a6c3db,House,4666.92,0.9603822871000143,4482.027303312799,4,294.22,7,1,1,January,2023-10-10,Plumbing,Occupied
10454d4e-3f05-49c6-83ef-40269568b353,Townhouse,3179.15,0.8120106178828153,2581.5035558421523,6,71.67,10,4,1,January,2022-09-18,Electrical,Occupied
0cdf684f-7ff2-4e95-aa05-850fa68147f0,House,2029.09,0.9250270754063582,1876.9631884362873,7,185.25,6,2,6,June,2023-07-29,Structural,Occupied
a726e5c0-7948-44b4-bea8-b7f2787412f6,Duplex,1214.82,0.9232312579499796,1121.5597967827941,12,316.94,3,3,4,April,2022-10-30,Electrical,Occupied
2826b98c-db68-41aa-8293-f992d668b5a9,Apartment,2118.62,0.8693000483889062,1841.7164685177042,9,429.09,2,3,6,June,2023-02-24,Electrical,Occupied
04696e8a-5fee-499e-8404-65bd3247f62c,Townhouse,1678.64,0.7921543950972386,1329.7420537860287,12,323.35,1,4,11,November,2023-08-22,HVAC,Vacant
db28688d-a898-4229-9694-7f4b8e56b655,Townhouse,2921.57,0.7858514016582203,2295.919879542607,6,431.46,6,3,8,August,2023-09-12,Plumbing,Vacant
77815914-efd4-4488-990f-f97f031f44c4,Condo,1547.3,0.8206862336594313,1269.847809341238,3,359.01,8,5,4,April,2022-01-01,Electrical,Occupied
1ac17b53-9574-4bed-b9c6-2d712d4ccced,Townhouse,3709.48,0.8874235822606242,3291.88002992414,2,293.86,6,5,3,March,2022-07-04,Plumbing,Occupied
89cc4f1a-0da8-49ce-923a-f4ba1cfe281a,House,4957.39,0.7545027264509279,3740.3642710805657,4,393.51,1,3,4,April,2023-07-22,Plumbing,Vacant
0a61e58d-c8a5-49f1-8851-a14c7e99905b,House,3296.76,0.7467636827368027,2461.900638699382,2,99.54,8,1,5,May,2023-10-29,Structural,Vacant
